Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H21S1V001	H21S1V002	H21S1V003	H21S1V004	H21S1V005	H21S1V006	H21S1V007	H21S1V008	H21S1V009	H21S1V010	H21S1V011	H21S1V012	H21S1V013	H21S1V014	H21S1V015	H21S1V016	H21S1V017	H21S1V018	H21S1V019	H21S1V020	H21S2V001	H21S2V002	H21S2V003	H21S2V004	H21S2V005	H21S2V006	H21S2V007	H21S2V008	H21S2V009	H21S2V010	H21S2V011	H21S2V012	H21S2V013	H21S2V014	H21S2V015	H21S2V016	H21S2V017	H21S2V018	H21S2V019	H21S2V020	H21S2V021	H21S2V022	H21S2V023	H21S2V024	H21S2V025	H21S2V026	H21S2V027	H21S2V028	H21S2V029	H21S2V030	H21S2V031	H21S2V032	H21S2V033	H21S2V034	H21S2V035	H21S2V036	H21S2V037	H21S2V038	H21S2V039	H21S2V040	H21S2V041	H21S2V042	H21S3V001	H21S3V002	H21S3V003	H21S3V004	H21S3V005	H21S3V006	H21S3V007	H21S3V008	H21S3V009	H21S3V010	H21S3V011	H21S3V012	H21S3V013	H21S4V001	H21S4V002	H21S4V003	H21S4V004	H21S4V005	H21S4V006	H21S4V007	H21S4V008	H21S4V009	H21S4V010	H21S4V011	H21S4V012	H21S4V013	H21S4V014	H21S4V015	H21S4V016	H21S4V017	H21S4V018	H21S4V019	H21S4V020	H21S4V021	H21S4V022	H21S4V023	H21S4V024	H21S4V025	H21S4V026	H21S4V027	H21S4V028	H21S4V029	H21S5V001	H21S5V002	H21S5V003	H21S5V004	H21S5V005	H21S5V006	H21S5V007	H21S5V008	H21S5V009	H21S5V010	H21S5V011	H21S5V012	H21S5V013	H21S5V014	H21S5V015	H21S5V016	H21S5V017	H21S5V018	H21S5V019	H21S5V020	H21S5V021	H21S5V022	H21S5V023	H21S5V024	H21S5V025	H21S5V026	H21S5V027	H21S5V028	H21S6V001	H21S6V002	H21S6V003	H21S6V004	H21S6V005	H21S6V006	H21S6V007	H21S6V008	H21S6V009	H21S6V010	H21S6V011	H21S6V012	H21S6V013	H21S6V014	H21S6V015	H21S6V016	H21S6V017	H21S6V018	H21S6V019	H21S6V020	H21S6V021	H21S6V022	H21S6V023	H21S6V024	H21S6V025	H21S6V026	H21S6V027	H21S6V028	H21S6V029	H21S6V030	H21S6V031	H21S6V032	H21S6V033	H21S6V034	H21S7V001	H21S7V002	H21S7V003	H21S7V004	H21S7V005	H21S7V006	H21S7V007	H21S7V008	H21S7V009	H21S7V010	H21S7V011	H21S7V012	H21S7V013	H21S7V014	H21S7V015	H21S7V016	H21S7V017	H21S7V018	H21S7V019	H21S7V020	H21S7V021	H21S7V022	H21S7V023	H21S7V024	H21S7V025	H21S7V026	H21S7V027	H21S7V028	H21S7V029	H21S7V030	H21S7V031	H21S7V032	H21S7V033	H21S7V034	H21S7V035	H21S7V036	H21S7V037	H21S7V038	H21S7V039
272	"HAMILTON WEST"	"Ontario"	"1903 - 2003"	21	"1950.05.15"	3008	"d7fdad8e-4c2b-4c9a-9d74-154e592f19d7"	"FAIRCLOUGH, Ellen L."	"Progressive Conservative Party"	"Accountant"		0	1								""	""	""		""	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"1"	"1"	"9"	"1"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"1"	"2"	"9"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"9"
239	"GLENGARRY"	"Ontario"	"1924 - 1952"	21	"1949.06.27"	3009	"d8285dc6-bb1e-42d3-a446-ff7584368605"	"MAJOR, William J."	"Liberal Party of Canada"	"Poultry farmer"		0	1								""	""	""		""	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"9"	"2"	"1"	"1"	"9"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"9"	"9"	"1"	"2"	"1"	"2"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"9"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"9"	"9"	"9"
252	"GREY NORTH"	"Ontario"	"1867 - 1966"	21	"1949.06.27"	3013	"d8888ed2-41ed-4699-b5d8-0cf5d1d35e77"	"BENNETT, Colin Emerson"	"Liberal Party of Canada"	"Lawyer"		0	1								""	""	""		""	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"9"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"9"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"9"
291	"HUMBER--ST. GEORGE'S"	"Newfoundland and Labrador"	"1949 - 1966"	21	"1949.06.27"	3024	"d9050351-e75f-453b-8cfe-82173517fe4a"	"KENT, William Richard"	"Liberal Party of Canada"	"Barrister"		0	1								""	""	""		""	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"9"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"2"	"2"	"9"	"2"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"
528	"OXFORD"	"Ontario"	"1933 - "	21	"1949.06.27"	3025	"d926c68c-6771-448d-b04c-0a3eda852068"	"MURRAY, Alexander Clark"	"Liberal Party of Canada"	"Pharmacist"		0	1								""	""	""		""	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"2"	"9"	"2"	"1"	"9"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"1"	"1"	"1"	"9"	"2"	"9"	"9"	"2"	"9"	"2"	"2"	"2"	"9"
505	"NOTRE-DAME-DE-GRACE"	"Quebec"	"1947 - 1980"	21	"1949.06.27"	3040	"da4c584a-ab93-4a87-bdff-56179d914805"	"WHITMAN, Frederick Primrose"	"Liberal Party of Canada"	"Salesman"		0	3								""	""	""		""	"2"	"9"	"2"	"9"	"9"	"1"	"2"	"1"	"9"	"2"	"9"	"1"	"1"	"2"	"2"	"9"	"9"	"1"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"1"	"2"	"9"	"9"	"2"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"1"	"1"	"9"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"9"	"2"	"9"	"9"	"2"	"2"	"2"
78	"BRUCE"	"Ontario"	"1933 - 1975"	21	"1949.06.27"	3047	"daea9a71-6805-407a-8c1b-b5214939ec50"	"BLUE, Donald B."	"Liberal Party of Canada"	"Auctioneer, farmer, merchant"		0	1								""	""	""		""	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"1"	"9"	"9"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"1"	"2"	"9"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"1"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"2"	"9"	"9"	"1"	"9"	"1"	"9"	"9"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"
308	"HURON--PERTH"	"Ontario"	"1933 - 1952"	21	"1949.06.27"	3049	"db259e4f-7419-45cd-80c5-89144d2c8d03"	"MCLEAN, Andrew Young"	"Liberal Party of Canada"	"Editor, publisher"		0	1								""	""	""		""	"9"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"9"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"1"	"2"	"9"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"1"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"2"	"2"	"2"	"9"	"2"	"2"	"2"
498	"NORTHUMBERLAND"	"Ontario"	"1914 - 1966"	21	"1949.06.27"	3052	"db8aa060-6f73-4263-bbd5-0207c75c28db"	"ROBERTSON, Frederick Greystock"	"Liberal Party of Canada"	"Physician"		0	1								""	""	""		""	"2"	"2"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"9"	"1"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"1"	"2"	"1"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"2"	"9"	"2"	"2"	"9"	"9"
213	"ESSEX EAST"	"Ontario"	"1924 - 1966"	21	"1949.06.27"	3058	"dbc81dd3-47f7-4448-a205-ccbf43047e83"	"MARTIN, Hon. Paul"	"Liberal Party of Canada"	"Barrister, lawyer, lecturer"		0	4		1						""	""	""		""	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"9"	"2"	"9"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"2"
599	"RENFREW NORTH"	"Ontario"	"1867 - 1972"	21	"1949.06.27"	3072	"dca0a287-8341-45f3-a7a4-6ca0d0b2e16c"	"WARREN, Ralph Melville"	"Liberal Party of Canada"	"Farmer"		0	4								""	""	""		""	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"9"	"2"	"9"	"2"	"1"	"2"	"2"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"9"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"9"	"1"	"1"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"9"
581	"QUEBEC EAST"	"Quebec"	"1867 - 1966"	21	"1949.06.27"	3074	"dcd2258a-b8c3-4099-bffb-7b24cce8341e"	"ST-LAURENT, Le tres honorable Louis-Stephen"	"Liberal Party of Canada"	"Lawyer, professor of law"		1	3		1						""	""	""		""	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"9"	"1"	"1"	"1"	"1"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"9"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"9"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"
443	"MIDDLESEX WEST"	"Ontario"	"1867 - 1966"	21	"1949.06.27"	3098	"df7811f7-f9f8-4cec-b8b9-8f0cf68df631"	"MCCUBBIN, Robert"	"Liberal Party of Canada"	"Farmer"		0	3			1					""	""	""		""	"9"	"9"	"2"	"9"	"9"	"1"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"1"	"9"	"9"	"2"	"9"	"9"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"
