Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H12S1V001	H12S1V002	H12S1V003	H12S1V004	H12S1V005	H12S1V006	H12S1V007	H12S1V008	H12S1V009	H12S1V010	H12S1V011	H12S1V012	H12S1V013	H12S1V014	H12S1V015	H12S1V016	H12S2V001	H12S2V002	H12S2V003	H12S2V004	H12S2V005	H12S2V006	H12S2V007	H12S2V008	H12S2V009	H12S2V010	H12S2V011	H12S2V012	H12S2V013	H12S2V014	H12S2V015	H12S2V016	H12S2V017	H12S2V018	H12S2V019	H12S2V020	H12S2V021	H12S2V022	H12S2V023	H12S2V024	H12S2V025	H12S2V026	H12S2V027	H12S2V028	H12S2V029	H12S2V030	H12S2V031	H12S2V032	H12S2V033	H12S2V034	H12S2V035	H12S2V036	H12S2V037	H12S2V038	H12S2V039	H12S2V040	H12S2V041	H12S2V042	H12S2V043	H12S2V044	H12S2V045	H12S2V046	H12S2V047	H12S3V001	H12S3V002	H12S3V003	H12S3V004	H12S3V005	H12S3V006	H12S3V007	H12S3V008	H12S3V009	H12S3V010	H12S3V011	H12S3V012	H12S3V013	H12S3V014	H12S3V015	H12S3V016	H12S5V001	H12S6V001	H12S6V002	H12S6V003	H12S6V004	H12S6V005	H12S6V006	H12S6V007	H12S6V008	H12S6V009	H12S6V010	H12S6V011	H12S6V012	H12S7V001	H12S7V002	H12S7V003	H12S7V004	H12S7V005	H12S7V006	H12S7V007	H12S7V008	H12S7V009	H12S7V010	H12S7V011	H12S7V012	H12S7V013	H12S7V014	H12S7V015	H12S7V016	H12S7V017	H12S7V018	H12S7V019	H12S7V020	H12S7V021	H12S7V022	H12S7V023	H12S7V024	H12S7V025	H12S7V026	H12S7V027	H12S7V028	H12S7V029
488	"NORFOLK"	"Ontario"	"1903 - 1924"	12	"1911.09.21"	1446	"6964b02f-0a05-4b93-b401-adca34231cb1"	"CHARLTON, William Andrew"	"Liberal Party of Canada"	"Businessman, lumber merchant"	"Protestant"	0	1									"United States"	""		""	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"9"	"9"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"
603	"RESTIGOUCHE"	"New Brunswick"	"1867 - 1914"	12	"1911.09.21-1915.11.15"	1458	"6a6494ab-800a-49c6-a153-c5bbc106f7d1"	"REID, James"	"Liberal Party of Canada"	"Lumber merchant, merchant"	"Protestant"	0	4									""	"Died in office: 1915.11.15"		""	"1"	"9"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"2"	"9"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"1"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
109	"NORTH CAPE BRETON AND VICTORIA"	"Nova Scotia"	"1903 - 1924"	12	"1911.09.21"	1478	"6c38f39b-1f70-4da5-ac6d-14d796590e55"	"MCKENZIE, Daniel Duncan"	"Liberal Party of Canada"	"Lawyer"	"Protestant"	0	3									""	""		""	"1"	"2"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"2"	"2"	"9"	"1"	"9"	"9"	"1"	"9"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"9"	"2"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"1"
330	"KENT EAST"	"Ontario"	"1903 - 1914"	12	"1911.09.21"	1504	"6d854670-e0f5-4fc3-888f-6c2e288bf87d"	"GORDON, David Alexander"	"Liberal Party of Canada"	"Manufacturer"	"Protestant"	0	3									""	""		""	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"
518	"OTTAWA (CITY OF)"	"Ontario"	""	12	"1911.09.21"	1521	"6e53a5bb-3ad7-4029-8f31-a5197bd338ef"	"CHABOT, John Leo"	"Conservative (1867-1942)"	"Physician, surgeon"	"Fr.Catholic"	1	1									""	""		""	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"
196	"EDMONTON"	"Alberta"	"1905 - 1914"	12	"1911.09.21"	1525	"6e8d69a0-c443-4d32-9982-364df1473067"	"OLIVER, Hon. Frank"	"Liberal Party of Canada"	"Publisher"	"Protestant"	0	5									""	""		""	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"9"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"1"	"9"	"9"	"2"	"2"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"
781	"VICTORIA CITY"	"British Columbia"	"1903 - 1924"	12	"1911.09.21"	1546	"70751f3f-93c4-498e-954c-d7a8df6a4c93"	"BARNARD, George Henry"	"Conservative (1867-1942)"	"Lawyer"	"Protestant"	0	2									""	""		""	"2"	"1"	"9"	"9"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"9"	"9"	"2"	"9"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"
624	"ROUVILLE"	"Quebec"	"1867 - 1914"	12	"1911.09.21"	1590	"733cae8a-7e57-46c6-ab2e-478ac991835f"	"LEMIEUX, Hon. Rodolphe"	"Liberal Party of Canada"	"Author, lawyer, lecturer"	"Fr.Catholic"	1	5									""	""		""	"1"	"2"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"1"	"1"	"1"	"2"	"2"	"9"	"1"	"1"	"9"	"1"	"1"	"9"	"1"	"9"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"2"	"9"	"9"	"1"	"9"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"
266	"HALTON"	"Ontario"	"1867 - 1987"	12	"1911.09.21"	1612	"74dd6652-cc90-4645-97e9-bfadb4e237e7"	"HENDERSON, David"	"Conservative (1867-1942)"	"Banker, merchant"	"Protestant"	0	7									""	""		""	"2"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"2"	"1"	"9"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"9"	"1"	"1"	"9"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"9"	"9"	"1"	"2"
820	"WINNIPEG"	"Manitoba"	"1882 - 1914"	12	"1911.09.21-1911.10.11"	1633	"766d27fe-f05e-4e0a-bddc-605b5779ad8d"	"HAGGART, Alexander"	"Conservative (1867-1942)"	"Lawyer"	"Protestant"	0	2									""	"Resignation. To allow Robert Rogers to run for office: 1911.10.11"		""	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
704	"STANSTEAD"	"Quebec"	"1867 - 1966"	12	"1911.09.21-1916.10.17"	1641	"76ab9a7d-91d7-4263-ad45-23749038e071"	"LOVELL, Charles Henry"	"Liberal Party of Canada"	"Farmer, manufacturer, merchant"	"Protestant"	0	3									""	"Died in office: 1916.10.17"		""	"1"	"2"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"9"	"1"	"1"	"2"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
157	"COMPTON"	"Quebec"	"1867 - 1947"	12	"1911.09.21"	1666	"783c9d92-da59-454c-99d4-36808edf03d3"	"CROMWELL, Frederick Robert"	"Conservative (1867-1942)"	"Farmer, manager"	"Protestant"	0	1									""	""		""	"2"	"9"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"9"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"9"	"9"	"1"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"2"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"
155	"COMOX--ATLIN"	"British Columbia"	"1903 - 1914"	12	"1911.09.21"	1671	"788af498-0867-47ce-9b0b-a659e0c3ad21"	"CLEMENTS, Herbert Sylvester"	"Conservative (1867-1942)"	"Broker, farmer, real estate agent"	"Protestant"	0	2									""	""		""	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"1"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"
294	"HUMBOLDT"	"Saskatchewan"	"1905 - 1952"	12	"1911.09.21"	1674	"78c899dc-d8e5-4071-8d04-a77260e0b2a6"	"NEELY, David Bradley"	"Liberal Party of Canada"	"Physician"	"Protestant"	0	2									""	""		""	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"2"	"1"	"1"	"9"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"9"
110	"CAPE BRETON SOUTH"	"Nova Scotia"	"1903 - 1914"	12	"1911.09.21"	1675	"78eadf97-c6a9-462a-b669-6f6616adf0ba"	"CARROLL, William F."	"Liberal Party of Canada"	"Barrister, lawyer"	"Catholic"	0	1									""	""		""	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"1"	"1"	"1"	"2"	"9"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"9"	"1"	"9"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"
514	"ONTARIO SOUTH"	"Ontario"	"1867 - 1924"	12	"1911.09.21"	1678	"790af30c-6f5a-4c27-9611-f1717541e81d"	"SMITH, William"	"Conservative (1867-1942)"	"Breeder, farmer, importer"	"Protestant"	0	3									""	""		""	"2"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"
313	"JACQUES CARTIER"	"Quebec"	"1867 - 1952"	12	"1915.02.01"	1680	"792186e5-5fe3-49a5-861a-a1bdf4b35349"	"DESCARRIES, Joseph Adelard"	"Conservative (1867-1942)"	"Lawyer"	"Fr.Catholic"	1	1									""	""		""	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"2"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"9"	"1"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"
251	"GREY EAST"	"Ontario"	"1872 - 1914"	12	"1911.09.21-1915.12.02"	1714	"7b93f979-f291-49f1-9a5c-54d08800f177"	"SPROULE, Thomas Simpson"	"Conservative (1867-1942)"	"Businessman, farmer, physician"	"Protestant"	0	9									""	"Resignation. Called to the Senate: 1915.12.02"		""	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
139	"CHATEAUGUAY"	"Quebec"	"1867 - 1914"	12	"1911.09.21-1913.05.30"	1723	"7bfda4f2-69fc-4407-b3b4-ccf8d867ee63"	"BROWN, James Pollock"	"Liberal Party of Canada"	"Farmer"	"Protestant"	0	6									""	"Died in office: 1913.05.30"		""	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"9"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
169	"DAUPHIN"	"Manitoba"	"1903 - 1983"	12	"1911.09.21"	1724	"7c1a0382-2f6e-4c4d-acdd-b42097dfd66f"	"CRUISE, Robert"	"Liberal Party of Canada"	"Businessman, farmer"	"Protestant"	0	1									""	""		""	"1"	"9"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"2"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"
