Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H27S1V001	H27S1V002	H27S1V003	H27S1V004	H27S1V005	H27S1V006	H27S1V007	H27S1V008	H27S1V009	H27S1V010	H27S1V011	H27S1V012	H27S1V013	H27S1V014	H27S1V015	H27S1V016	H27S1V017	H27S1V018	H27S1V019	H27S1V020	H27S1V021	H27S1V022	H27S1V023	H27S1V024	H27S1V025	H27S1V026	H27S1V027	H27S1V028	H27S1V029	H27S1V030	H27S1V031	H27S1V032	H27S1V033	H27S1V034	H27S1V035	H27S1V036	H27S1V037	H27S1V038	H27S1V039	H27S1V040	H27S1V041	H27S1V042	H27S1V043	H27S1V044	H27S1V045	H27S1V046	H27S1V047	H27S1V048	H27S1V049	H27S1V050	H27S1V051	H27S1V052	H27S1V053	H27S1V054	H27S1V055	H27S1V056	H27S1V057	H27S1V058	H27S1V059	H27S1V060	H27S1V061	H27S1V062	H27S1V063	H27S2V001	H27S2V002	H27S2V003	H27S2V004	H27S2V005	H27S2V006	H27S2V007	H27S2V008	H27S2V009	H27S2V010	H27S2V011	H27S2V012	H27S2V013	H27S2V014	H27S2V015	H27S2V016	H27S2V017	H27S2V018	H27S2V019	H27S2V020	H27S2V021	H27S2V022	H27S2V023	H27S2V024	H27S2V025	H27S2V026	H27S2V027	H27S2V028	H27S2V029	H27S2V030	H27S2V031	H27S2V032	H27S2V033	H27S2V034	H27S2V035
810	"WESTMORLAND"	"New Brunswick"	"1867 - 1966"	27	"1965.11.08"	1596	"73792909-f096-45f3-a637-77059a1033bd"	"RIDEOUT, Margaret"	"Liberal Party of Canada"	"Homemaker"		0	2			1						""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"1"
1260	"ST. JOHN'S WEST"	"Newfoundland and Labrador"	"1952 - 1987"	27	"1965.11.08"	1614	"74eedcfb-8314-4bd0-aa5a-b8307984343e"	"CASHIN, Richard"	"Liberal Party of Canada"	"Lawyer"		0	3			1						""	""		""	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"9"	"1"	"2"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
1235	"ATHABASKA"	"Alberta"	"1924 - 1966"	27	"1965.11.08"	1631	"765f261f-d43e-4201-a560-90ec0fd39658"	"BIGG, Jack"	"Progressive Conservative Party"	"Lawyer, RCMP sergeant"		0	4									""	""		""	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"9"	"1"	"2"	"9"	"1"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"9"	"2"	"2"	"2"	"9"	"9"	"9"
712	"SUDBURY"	"Ontario"	"1947 - "	27	"1965.11.08-1967.01.04"	1647	"7740a983-1567-4d6c-9027-3e686466e71c"	"MITCHELL, Rodger"	"Liberal Party of Canada"	"Pharmacist"		0	6									""	"Died in office: 1967.01.04"		""	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
527	"OUTREMONT--ST-JEAN"	"Quebec"	"1947 - 1966"	27	"1965.11.08-1967.04.05"	1652	"776de450-8dd8-4a7b-94b3-ead0c17a8f18"	"LAMONTAGNE, Maurice"	"Liberal Party of Canada"	"Economist, professor of economics"		1	2									""	"Resignation. Called to the Senate: 1967.04.05"		""	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"1"	"9"	"9"	"2"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
554	"PONTIAC--TEMISCAMINGUE"	"Quebec"	"1947 - 1966"	27	"1965.11.08"	1668	"785bb447-d52b-4af0-ab24-129278dcde16"	"LEFEBVRE, Tom"	"Liberal Party of Canada"	"Garage owner / operator"		0	1									""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"1"
406	"LONGUEUIL"	"Quebec"	"1952 - 2004"	27	"1965.11.08"	1679	"790e6d29-c994-47f2-94ae-f4691bb273c7"	"COTE, Jean-Pierre"	"Liberal Party of Canada"	"Dental technician"		1	2		1							""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"9"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
131	"CHAMPLAIN"	"Quebec"	"1867 - 2003"	27	"1965.11.08"	1683	"796489bc-6ce3-428e-bbe4-e6a51c31767d"	"MATTE, Jean-Paul"	"Liberal Party of Canada"	"Merchant, trader"		1	3									""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"9"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
135	"CHARLEVOIX"	"Quebec"	"1947 - 2003"	27	"1965.11.08"	1691	"79f88cbc-2e18-4315-a896-76b94a25252f"	"ASSELIN, Martial"	"Progressive Conservative Party"	"Lawyer"		1	2									""	""		""	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"1"	"9"	"2"	"1"	"2"	"2"	"9"	"2"	"9"	"9"	"9"
148	"COAST-CAPILANO"	"British Columbia"	"1947 - 1966"	27	"1965.11.08"	1692	"79fcf58d-562c-4fc4-bd06-8500e06bb76e"	"DAVIS, Jack"	"Liberal Party of Canada"	"Economist, engineer"		0	3			1						""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"1"	"1"	"1"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"1"
21	"ARGENTEUIL--DEUX-MONTAGNES"	"Quebec"	"1947 - 1966"	27	"1965.11.08"	1693	"7a07cdd4-b69d-410d-89dd-5096c2e58785"	"REGIMBAL, Roger-E."	"Progressive Conservative Party"	"Industrialist, manager"		1	1									""	""		""	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"9"	"9"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"
686	"SIMCOE NORTH"	"Ontario"	"1867 - "	27	"1965.11.08"	1704	"7aa1cf29-7fc8-4695-8d12-0230acb35610"	"SMITH, Heber"	"Progressive Conservative Party"	"Barrister, lawyer"		0	5									""	""		""	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"2"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"9"	"1"	"1"
367	"LANARK"	"Ontario"	"1914 - 1966"	27	"1965.11.08"	1729	"7c5643d0-a2a8-4a0b-8e61-2210cb0b5937"	"CODE, Des. M."	"Progressive Conservative Party"	"Construction superintendent, contractor"		0	1									""	""		""	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"2"
287	"HOCHELAGA"	"Quebec"	"1867 - 1978"	27	"1965.11.08"	1736	"7c83090e-2e9e-4906-85ca-b8724b8fc3ac"	"PELLETIER, Gerard"	"Liberal Party of Canada"	"Author, broadcaster, diplomat, journalist, labour and social activist"		1	1			1						""	""		""	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"9"	"9"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"9"	"2"	"1"	"1"	"9"	"2"	"2"	"1"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
78	"BRUCE"	"Ontario"	"1933 - 1975"	27	"1965.11.08"	1737	"7c9453e0-403b-450f-ad9a-87ef72db6cf0"	"LONEY, John"	"Progressive Conservative Party"	"Businessman, farmer, grain grower"		0	2									""	""		""	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"9"	"1"	"1"	"9"	"9"	"1"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"2"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"1"
1255	"SAINT-HYACINTHE--BAGOT"	"Quebec"	"1947 - 1966"	27	"1965.11.08"	1744	"7d606ebb-cb8d-4415-8691-214a9e01ec5c"	"RICARD, J.-H.-Theogene"	"Progressive Conservative Party"	"Business agent, insurance agent, personnel manager"		1	5									""	""		""	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"9"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"9"	"9"
734	"TIMMINS"	"Ontario"	"1947 - 1976"	27	"1965.11.08"	1748	"7d99e6fa-2ea6-461d-a602-f3c8c754041d"	"MARTIN, Murdo"	"New Democratic Party"	"Broker, fire fighter, gentleman"		0	5									""	""		""	"2"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"2"	"2"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"2"	"9"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"2"
129	"CHAMBLY--ROUVILLE"	"Quebec"	"1933 - 1966"	27	"1965.11.08"	1754	"7e256f37-563f-4a84-b952-ca2704df9a0d"	"PILON, Bernard"	"Liberal Party of Canada"	"Insurance broker"		1	3									""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
246	"GREENWOOD"	"Ontario"	"1933 - 1976"	27	"1965.11.08"	1766	"7f9f4b1b-ac37-43d7-8179-72a9914279d7"	"BREWIN, Andrew"	"New Democratic Party"	"Author, barrister, counsel, lawyer"		0	3									"England"	""		""	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"2"	"9"	"1"	"2"	"2"	"2"	"9"	"9"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"9"
145	"CHURCHILL"	"Manitoba"	"1933 - "	27	"1965.11.08"	1769	"8008b1f1-3d67-41dd-88f0-abb93e3428ec"	"SIMPSON, Robert"	"Progressive Conservative Party"	"Clerk, miner"		0	5									""	""		""	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"1"	"1"	"9"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"2"	"9"	"2"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"1"	"1"	"1"	"1"	"1"	"9"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"1"	"2"	"2"	"9"	"2"	"2"	"1"	"2"
51	"BONAVENTURE"	"Quebec"	"1867 - 1971"	27	"1965.11.08"	1774	"806fe861-7408-463e-af2c-c1bf3cc31ce3"	"BECHARD, Albert"	"Liberal Party of Canada"	"Notary"		1	3			1						""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
235	"GASPE"	"Quebec"	"1867 - 1996"	27	"1965.11.08"	1780	"809e96bb-202d-40c9-add4-ec44915ed029"	"KEAYS, J.-Russell"	"Progressive Conservative Party"	"Industrialist, manufacturer"		0	2									""	""		""	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"2"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"1"	"9"	"2"	"9"	"2"	"2"	"1"	"1"
703	"ST. PAUL'S"	"Ontario"	"1933 - 1966"	27	"1965.11.08"	1795	"813fe6cb-c021-400f-b842-9bf7bc00a372"	"WAHN, Ian Grant"	"Liberal Party of Canada"	"Lawyer"		0	3									""	""		""	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"1"	"9"	"9"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"1"	"9"	"9"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"1"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"1"
381	"LAURIER"	"Quebec"	"1933 - 1987"	27	"1965.11.08"	1802	"81b980e7-969c-4df3-8df5-5c6540943adf"	"LEBLANC, Fernand-E."	"Liberal Party of Canada"	"Chartered accountant"		1	2									""	""		""	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"2"	"1"	"9"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"2"	"1"	"9"	"1"	"2"	"9"	"9"	"1"	"9"	"2"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"9"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
626	"RUSSELL"	"Ontario"	"1867 - 1966"	27	"1965.11.08"	1829	"8302a349-887d-4cc1-a7ef-632746ec24c6"	"TARDIF, Paul"	"Liberal Party of Canada"	"Executive, manager"		1	4									""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
