Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H29S1V001	H29S1V002	H29S1V003	H29S1V004	H29S1V005	H29S1V006	H29S1V007	H29S1V008	H29S1V009	H29S1V010	H29S1V011	H29S1V012	H29S1V013	H29S1V014	H29S1V015	H29S1V016	H29S1V017	H29S1V018	H29S1V019	H29S1V020	H29S1V021	H29S1V022	H29S1V023	H29S1V024	H29S1V025	H29S1V026	H29S1V027	H29S1V028	H29S1V029	H29S1V030	H29S1V031	H29S1V032	H29S1V033	H29S1V034	H29S1V035	H29S1V036	H29S1V037	H29S1V038	H29S1V039	H29S1V040	H29S1V041	H29S1V042	H29S1V043	H29S1V044	H29S1V045	H29S1V046	H29S1V047	H29S1V048	H29S1V049	H29S1V050	H29S1V051	H29S1V052	H29S1V053	H29S1V054	H29S1V055	H29S1V056	H29S1V057	H29S1V058	H29S1V059	H29S1V060	H29S1V061	H29S1V062	H29S1V063	H29S1V064	H29S1V065	H29S1V066	H29S1V067	H29S1V068	H29S1V069	H29S1V070	H29S1V071	H29S1V072	H29S1V073	H29S2V001	H29S2V002	H29S2V003	H29S2V004	H29S2V005	H29S2V006	H29S2V007	H29S2V008
126	"CENTRAL NOVA"	"Nova Scotia"	"1966 - 1996"	29	"1972.10.30"	2173	"9bc870a5-bc5d-4b05-ac22-779f048d206c"	"MACKAY, Elmer M."	"Progressive Conservative Party"	"Barrister and solicitor, lawyer"		0	2								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
168	"DARTMOUTH--HALIFAX EAST"	"Nova Scotia"	"1966 - 1987"	29	"1972.10.30"	2189	"9cb3329c-5fe9-4802-9ac6-72983fd57600"	"FORRESTALL, Mike"	"Progressive Conservative Party"	"Businessman, journalist, manager"		0	3								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"2"	"9"	"9"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"2"	"9"	"2"	"1"
674	"SCARBOROUGH WEST"	"Ontario"	"1966 - 1996"	29	"1972.10.30"	2191	"9cbf4024-1144-40a3-a97b-d3c841d522d2"	"HARNEY, John"	"New Democratic Party"	"Professor"		0	1								""	""	""		""	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"9"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"1"	"9"	"1"	"9"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"2"	"1"
618	"ROCKY MOUNTAIN"	"Alberta"	"1966 - 1976"	29	"1972.10.30"	2261	"a247d1d3-3b05-46ac-b9f3-6622ab25d695"	"CLARK, Joe"	"Progressive Conservative Party"	"Journalist, lecturer"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
342	"KINGSTON AND THE ISLANDS"	"Ontario"	"1966 - "	29	"1972.10.30"	2308	"a5991092-dfe7-49e8-af99-874d3a54d86b"	"MACDONALD, Flora"	"Progressive Conservative Party"	"Administrator, consultant, secretary, tutor"		0	1								""	""	""		""	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
574	"PROVENCHER"	"Manitoba"	"1871 - "	29	"1972.10.30"	2309	"a59b2ec7-63a6-4ab2-adc9-53f2dea03531"	"EPP, Jake"	"Progressive Conservative Party"	"Business executive, teacher"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"1"
855	"YORK--SUNBURY"	"New Brunswick"	"1914 - 1987"	29	"1972.10.30"	2336	"a7474277-44f0-499e-89da-c9e09d502fa6"	"HOWIE, J. Robert"	"Progressive Conservative Party"	"Lawyer"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"2"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"9"	"2"	"2"	"1"
182	"DRUMMOND"	"Quebec"	"1966 - "	29	"1972.10.30"	2381	"aa0746ce-7f96-4324-8879-dc0a9ee676f7"	"BOISVERT, Jean-Marie"	"Social Credit"	"Teacher"		1	1								""	""	""		""	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"2"	"2"
517	"OSHAWA--WHITBY"	"Ontario"	"1967 - 1976"	29	"1972.10.30"	2384	"aa40bd53-d3d5-4a04-8bff-608d6728890a"	"BROADBENT, Edward"	"New Democratic Party"	"Professor"		0	2								""	""	""		""	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"
787	"VILLENEUVE"	"Quebec"	"1947 - 1976"	29	"1972.10.30"	2388	"aa88d5a7-bf74-4577-a2d8-5dadca5bd508"	"TETRAULT, Oza"	"Social Credit"	"President / manager"		1	2								""	""	""		""	"2"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"9"	"2"
332	"KENT--ESSEX"	"Ontario"	"1966 - 1976"	29	"1972.10.30"	2404	"abbdf9eb-2086-4dda-a172-15499ab2305c"	"DANFORTH, Harold W."	"Progressive Conservative Party"	"Farmer"		0	5								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"1"
124	"CARLETON--CHARLOTTE"	"New Brunswick"	"1966 - 1996"	29	"1972.10.30"	2407	"ac221b2f-7ac1-40e1-ab4d-76db02682569"	"MCCAIN, Fred A."	"Progressive Conservative Party"	"Businessman, farmer, produce dealer, teacher"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"2"	"1"
42	"BEAUHARNOIS--SALABERRY"	"Quebec"	"1971 - 1976"	29	"1972.10.30"	2409	"ac2deb3a-df24-46e0-836e-f56573763ca6"	"LANIEL, Gerald"	"Liberal Party of Canada"	"Insurance broker, military, reservist"		1	5								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
503	"NORTHUMBERLAND--MIRAMICHI"	"New Brunswick"	"1955 - 1987"	29	"1972.10.30"	2411	"ac79c65e-d041-4fe2-b7df-bf78a048b750"	"SMITH, G.A. Percy"	"Liberal Party of Canada"	"Barrister, lawyer"		0	2								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"1"	"1"	"9"	"1"	"1"	"2"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"1"	"9"	"1"	"2"
761	"VANCOUVER KINGSWAY"	"British Columbia"	"1952 - 1987"	29	"1972.10.30"	2425	"adda36bc-8669-4e53-b76d-1081337ec422"	"MACINNIS, Grace"	"New Democratic Party"	"Homemaker, teacher, writer"		0	3								""	""	""		""	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"
158	"COMPTON"	"Quebec"	"1966 - 1978"	29	"1972.10.30"	2452	"afbb5b06-cb55-4cc8-b5af-780f0063bbb1"	"LATULIPPE, Henry"	"Social Credit"	"Industrialist, merchant"		1	5								""	""	""		""	"2"	"2"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"9"	"1"	"1"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"9"	"9"	"2"
169	"DAUPHIN"	"Manitoba"	"1903 - 1983"	29	"1972.10.30"	2467	"b0dc3ba1-fe48-402c-abb0-275ec311bb8d"	"RITCHIE, Gordon"	"Progressive Conservative Party"	"Physician, surgeon"		0	2								""	""	""		""	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"1"	"9"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
528	"OXFORD"	"Ontario"	"1933 - "	29	"1972.10.30-1973.12.21"	2474	"b1671015-8c69-4c16-9555-da7a421b4912"	"NESBITT, Wally"	"Progressive Conservative Party"	"Barrister, lawyer"		0	8								""	""	"Died in office: 1973.12.21"		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
44	"BELLECHASSE"	"Quebec"	"1867 - 1996"	29	"1972.10.30"	2478	"b1ccfdc7-2d27-496a-a1d7-37b8dd920000"	"LAMBERT, Adrien"	"Social Credit"	"Farmer"		1	2								""	""	""		""	"2"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"1"	"9"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"1"	"2"
420	"MAISONNEUVE--ROSEMONT"	"Quebec"	"1970 - 1976"	29	"1972.10.30"	2484	"b209dc4f-2be7-44e9-bd8b-b42615cb8549"	"THOMAS, J.-Antonio"	"Liberal Party of Canada"	"Foreman, superintendent"		1	3								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
102	"CALGARY SOUTH"	"Alberta"	"1952 - 1987"	29	"1972.10.30"	2523	"b522c91d-9a11-492c-b2f9-cf822d7d66f0"	"BAWDEN, Peter"	"Progressive Conservative Party"	"Businessman"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"9"	"1"	"1"	"1"	"9"	"9"	"2"	"1"
424	"MARQUETTE"	"Manitoba"	"1871 - 1976"	29	"1972.10.30"	2533	"b608fe3d-ba81-4177-a6b0-77b0575956aa"	"STEWART, Craig"	"Progressive Conservative Party"	"Automobile dealer, garage owner / operator, insurance broker"		0	2								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"2"	"1"
408	"LOUIS-HEBERT"	"Quebec"	"1966 - "	29	"1972.10.30"	2557	"b7f1698a-e742-4781-a486-13f361693774"	"MORIN, Albanie"	"Liberal Party of Canada"	"Professor"		1	1								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"2"
536	"PARRY SOUND--MUSKOKA"	"Ontario"	"1947 - "	29	"1972.10.30"	2558	"b7f39a72-55df-48bd-acff-73eeb8fe2318"	"DARLING, Stan"	"Progressive Conservative Party"	"Insurance agent, insurance broker, realtor"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
354	"LAC-SAINT-JEAN"	"Quebec"	"1947 - 2000"	29	"1972.10.30"	2570	"b8b44e5f-2064-4195-9cb1-770b1066e67d"	"LESSARD, Marcel"	"Liberal Party of Canada"	"Foreman"		1	4								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
484	"NICKEL BELT"	"Ontario"	"1952 - "	29	"1972.10.30"	2572	"b8d398f6-0459-4cd1-9369-c5cb5c1d7dd6"	"RODRIGUEZ, John"	"New Democratic Party"	"Teacher"		0	1								""	"British Guyana"	""		""	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"1"	"2"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"1"
669	"SASKATOON--BIGGAR"	"Saskatchewan"	"1966 - 1976"	29	"1972.10.30"	2580	"b93145cd-34e5-47e0-a52d-d85c71e31e53"	"GLEAVE, Alf A.P."	"New Democratic Party"	"Farmer, grain grower, seed grower"		0	2								""	""	""		""	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"1"	"9"	"9"	"1"
759	"VANCOUVER EAST"	"British Columbia"	"1933 - "	29	"1972.10.30"	2584	"b9a1003c-7de2-4a36-81c0-9c3842dbdb6e"	"NEALE, C. Paddy"	"New Democratic Party"	"Secretary-treasurer"		0	1								""	""	""		""	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"1"
689	"SKEENA"	"British Columbia"	"1914 - 2003"	29	"1972.10.30"	2595	"ba1f4916-0b63-4654-9f27-242c3d276e6e"	"HOWARD, Frank"	"New Democratic Party"	"Logger, union staff member"		0	7								""	""	""		""	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"1"	"1"	"1"
