vote_number,date,subject,bill_number,result,yeas,nays,paired
176,2016-12-13T18:00:03,"2nd reading of Bill C-31, An Act to implement the Free Trade Agreement between Canada and Ukraine",C-31,Agreed To,303,0,0
175,2016-12-06T18:05:35,"2nd reading of Bill C-228, An Act to amend the Fisheries Act (closed containment aquaculture)",C-228,Negatived,80,215,0
174,2016-12-06T17:55:49,"2nd reading of Bill C-245, An Act concerning the development of a national poverty reduction strategy in Canada",C-245,Negatived,52,238,0
173,2016-12-06T17:45:47,"3rd reading and adoption of Bill C-29, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures",C-29,Agreed To,168,129,0
172,2016-12-05T19:30:03,"Concurrence at report stage of Bill C-29, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures",C-29,Agreed To,172,116,0
171,2016-12-05T19:20:18,"Bill C-29, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures (report stage amendment)",C-29,Negatived,116,172,0
170,2016-12-05T19:10:00,"Bill C-29, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures (report stage amendment)",C-29,Negatived,77,211,0
169,2016-12-05T19:00:00,"Bill C-29, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures (report stage amendment)",C-29,Negatived,83,205,0
168,2016-12-05T13:00:02,"Time allocation for Bill C-29, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures",C-29,Agreed To,163,105,0
167,2016-12-01T18:45:43,"3rd reading and adoption of Bill C-35, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-35,Agreed To,171,128,0
166,2016-12-01T18:35:26,"Concurrence at report stage of Bill C-35, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-35,Agreed To,171,128,0
165,2016-12-01T18:34:21,"2nd reading of Bill C-35, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-35,Agreed To,171,128,0
164,2016-12-01T18:15:02,Concurrence in estimates,,Agreed To,171,128,0
163,2016-12-01T18:05:11,Concurrence in an opposed item,,Agreed To,171,129,0
162,2016-12-01T17:55:44,Concurrence in an opposed item,,Agreed To,211,90,0
161,2016-12-01T17:45:58,Opposition Motion (Cuba),,Negatived,82,218,0
160,2016-11-30T18:15:39,"3rd reading and adoption of Bill C-26, An Act to amend the Canada Pension Plan, the Canada Pension Plan Investment Board Act and the Income Tax Act",C-26,Agreed To,209,87,0
159,2016-11-30T15:50:10,Motion to proceed to Orders of the Day,,Agreed To,167,133,0
158,2016-11-29T18:25:01,"Concurrence at report stage of Bill C-26, An Act to amend the Canada Pension Plan, the Canada Pension Plan Investment Board Act and the Income Tax Act",C-26,Agreed To,216,85,0
157,2016-11-29T18:15:55,"Bill C-26, An Act to amend the Canada Pension Plan, the Canada Pension Plan Investment Board Act and the Income Tax Act (report stage amendment)",C-26,Negatived,85,216,0
156,2016-11-29T11:10:34,"Time allocation for Bill C-26, An Act to amend the Canada Pension Plan, the Canada Pension Plan Investment Board Act and the Income Tax Act",C-26,Agreed To,172,133,0
155,2016-11-17T18:25:06,"2nd reading of Bill C-26, An Act to amend the Canada Pension Plan, the Canada Pension Plan Investment Board Act and the Income Tax Act",C-26,Agreed To,192,57,0
154,2016-11-17T18:15:04,"2nd reading of Bill C-26, An Act to amend the Canada Pension Plan, the Canada Pension Plan Investment Board Act and the Income Tax Act (reasoned amendment)",C-26,Negatived,57,192,0
153,2016-11-17T11:50:34,"Time allocation for Bill C-26, An Act to amend the Canada Pension Plan, the Canada Pension Plan Investment Board Act and the Income Tax Act",C-26,Agreed To,167,118,0
152,2016-11-17T10:35:56,Motion to proceed to Orders of the Day,,Agreed To,167,113,0
151,2016-11-16T17:00:13,Motion to adjourn the House,,Negatived,81,212,0
150,2016-11-16T16:05:50,Motion to hear another Member,,Agreed To,222,63,0
149,2016-11-15T18:55:41,"2nd reading of Bill C-26, An Act to amend the Canada Pension Plan, the Canada Pension Plan Investment Board Act and the Income Tax Act (subamendment)",C-26,Negatived,88,215,0
148,2016-11-15T18:45:05,"2nd reading of Bill C-29, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures",C-29,Agreed To,174,136,0
147,2016-11-15T18:35:45,"2nd reading of Bill C-29, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures (reasoned amendment)",C-29,Negatived,135,175,0
146,2016-11-15T18:25:37,"2nd reading of Bill C-29, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures (subamendment)",C-29,Negatived,135,175,0
145,2016-11-15T15:00:57,Opposition Motion (Preferential access to government),,Negatived,134,173,0
144,2016-11-15T11:09:19,"Time allocation for Bill C-29, A second Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures",C-29,Agreed To,174,131,0
143,2016-11-02T18:20:00,"3rd reading and adoption of Bill C-224, An Act to amend the Controlled Drugs and Substances Act (assistance — drug overdose)",C-224,Agreed To,289,0,0
142,2016-11-02T18:10:00,"2nd reading of Bill S-208, An Act respecting National Seal Products Day",S-208,Agreed To,283,3,0
141,2016-11-02T18:00:00,Private Members' Business M-39 (Immigration to Atlantic Canada),,Agreed To,283,0,0
140,2016-11-01T15:00:00,Opposition Motion (Care for First Nations children),,Agreed To,302,0,0
139,2016-10-26T18:40:00,"2nd reading of Bill S-201, An Act to prohibit and prevent genetic discrimination",S-201,Agreed To,311,0,0
138,2016-10-26T18:30:00,Private Members' Business M-40 (Abandoned vessels),,Agreed To,311,0,0
137,2016-10-26T18:20:00,Private Members' Business M-42 (Tax avoidance),,Negatived,51,260,0
136,2016-10-26T18:10:00,"2nd reading of Bill C-240, An Act to amend the Income Tax Act (tax credit — first aid)",C-240,Agreed To,227,81,0
135,2016-10-26T18:00:00,"2nd reading of Bill C-243, An Act respecting the development of a national maternity assistance program strategy and amending the Employment Insurance Act (maternity benefits)",C-243,Agreed To,231,78,0
134,2016-10-25T15:00:16,Opposition Motion (Genocide against the Yazidi people) (amendment),,Agreed To,313,0,0
133,2016-10-25T10:40:00,Ways and Means motion No. 9,,Agreed To,175,131,0
132,2016-10-19T18:50:00,"2nd reading of Bill C-237, An Act to amend the Canada Elections Act (gender equity)",C-237,Negatived,68,209,0
131,2016-10-19T18:40:00,"2nd reading of Bill C-225, An Act to amend the Criminal Code (injuring or causing the death of a preborn child while committing an offence)",C-225,Negatived,76,209,0
130,2016-10-19T18:30:54,"2nd reading of Bill C-241, An Act to amend the Excise Tax Act (school authorities)",C-241,Negatived,130,157,0
129,2016-10-19T18:20:04,"2nd reading of Bill C-238, An Act respecting the development of a national strategy for the safe disposal of lamps containing mercury",C-238,Agreed To,274,9,0
128,2016-10-19T18:10:19,"2nd reading of Bill C-230, An Act to amend the Criminal Code (firearm — definition of variant)",C-230,Negatived,81,202,0
127,2016-10-19T18:00:49,"3rd reading and adoption of Bill C-4, An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act, the Public Service Labour Relations Act and the Income Tax Act",C-4,Agreed To,204,79,0
126,2016-10-18T15:22:42,"2nd reading of Bill C-16, An Act to amend the Canadian Human Rights Act and the Criminal Code",C-16,Agreed To,248,40,0
125,2016-10-18T15:10:31,Opposition Motion (Framework agreement on softwood lumber exports),,Negatived,125,170,0
124,2016-10-18T15:00:35,"Bill C-4, An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act, the Public Service Labour Relations Act and the Income Tax Act (recommittal to a committee)",C-4,Negatived,85,210,0
123,2016-10-05T19:00:00,"2nd reading of Bill C-231, An Act to establish National Food Waste Awareness Day and to provide for the development of a national strategy to reduce food waste in Canada",C-231,Negatived,59,220,0
122,2016-10-05T18:50:00,"2nd reading of Bill C-227, An Act to amend the Department of Public Works and Government Services Act (community benefit)",C-227,Agreed To,195,89,0
121,2016-10-05T18:40:00,Private Members' Business M-24 (Tamil Heritage Month),,Agreed To,283,0,0
120,2016-10-05T18:30:00,"2nd reading of Bill C-246, An Act to amend the Criminal Code, the Fisheries Act, the Textile Labelling Act, the Wild Animal and Plant Protection and Regulation of International and Interprovincial Trade Act and the Canada Consumer Product Safety Act (animal protection)",C-246,Negatived,84,198,0
119,2016-10-05T18:20:00,Government Business No. 8 (Paris Agreement),,Agreed To,207,81,0
118,2016-10-05T18:10:00,Government Business No. 8 (Paris Agreement) (amendment),,Negatived,78,207,0
117,2016-10-05T18:00:00,Government Business No. 8 (Paris Agreement) (subamendment),,Negatived,45,240,0
116,2016-10-05T15:45:00,Ways and Means motion No. 7,,Agreed To,197,82,0
115,2016-10-04T15:10:00,"2nd reading of Bill C-22, An Act to establish the National Security and Intelligence Committee of Parliamentarians and to make consequential amendments to certain Acts",C-22,Agreed To,200,81,0
114,2016-10-04T15:00:00,Opposition Motion (Creation of a standing committee on arms exports review),,Negatived,41,239,0
113,2016-09-28T18:30:32,Private Members' Business M-45 (Infrastructure investments),,Agreed To,182,84,0
112,2016-09-28T18:20:17,Private Members' Business M-45 (Infrastructure investments) (amendment),,Agreed To,182,84,0
111,2016-09-28T18:10:20,"2nd reading of Bill C-234, An Act to amend the Canada Labour Code (replacement workers)",C-234,Negatived,47,217,0
110,2016-09-28T18:00:51,"2nd reading of Bill C-247, An Act to amend the Criminal Code (passive detection device)",C-247,Agreed To,192,75,0
109,2016-09-27T15:00:29,Opposition Motion (Appointments to the Supreme Court),,Agreed To,270,0,0
108,2016-09-21T18:30:00,"2nd reading of Bill C-232, An Act to amend the Excise Act, 2001 (spirits)",C-232,Negatived,136,156,0
107,2016-09-21T18:20:00,"2nd reading of Bill C-229, An Act to amend the Criminal Code and the Corrections and Conditional Release Act and to make related and consequential amendments to other Acts (life sentences)",C-229,Negatived,81,211,0
106,2016-09-21T18:10:00,"2nd reading of Bill C-221, An Act to amend the Criminal Code (sports betting)",C-221,Negatived,133,156,0
105,2016-09-21T18:00:00,Private Members' Business M-43 (Taxpayer Bill of Rights),,Negatived,84,210,0
104,2016-09-20T15:00:00,"3rd reading and adoption of Bill C-2, An Act to amend the Income Tax Act",C-2,Agreed To,167,122,0
103,2016-06-16T15:10:00,"Motion respecting Senate amendments to Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying)",C-14,Agreed To,190,108,0
102,2016-06-16T15:00:00,"Motion respecting Senate amendments to Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying) (amendment)",C-14,Negatived,54,240,0
101,2016-06-15T18:10:00,"2nd reading of Bill C-223, An Act to establish the Canadian Organ Donor Registry and to coordinate and promote organ donation throughout Canada",C-223,Negatived,131,171,0
100,2016-06-15T18:00:00,"3rd reading and adoption of Bill C-210, An Act to amend the National Anthem Act (gender)",C-210,Agreed To,225,74,0
99,2016-06-14T22:36:38,"3rd reading and adoption of Bill C-20, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-20,Agreed To,177,139,0
98,2016-06-14T22:34:55,"Concurrence at report stage of Bill C-20, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-20,Agreed To,177,139,0
97,2016-06-14T22:31:21,"2nd reading of Bill C-20, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-20,Agreed To,177,139,0
96,2016-06-14T23:00:59,Concurrence in estimates,,Agreed To,177,139,0
95,2016-06-14T22:22:48,"3rd reading and adoption of Bill C-19, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-19,Agreed To,177,139,0
94,2016-06-14T22:18:32,"Concurrence at report stage of Bill C-19, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-19,Agreed To,177,139,0
93,2016-06-14T22:16:34,"2nd reading of Bill C-19, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-19,Agreed To,177,139,0
92,2016-06-14T22:40:54,Concurrence in estimates,,Agreed To,177,139,0
91,2016-06-14T22:35:12,Concurrence in an opposed item,,Agreed To,219,97,0
90,2016-06-14T22:30:06,Opposition Motion (Internal trade),,Negatived,131,184,0
89,2016-06-14T15:10:00,Opposition Motion (Decriminalization of marijuana possession),,Negatived,49,256,0
88,2016-06-14T15:00:00,Opposition Motion (ISIS),,Negatived,139,166,0
87,2016-06-13T18:30:00,"3rd reading and adoption of Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures",C-15,Agreed To,171,129,0
86,2016-06-08T15:40:00,"2nd reading of Bill C-239, An Act to amend the Income Tax Act (charitable gifts)",C-239,Negatived,103,209,0
85,2016-06-08T15:30:00,"Concurrence at report stage of Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures",C-15,Agreed To,172,144,0
84,2016-06-08T15:20:00,"Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures (report stage amendment)",C-15,Negatived,144,172,0
83,2016-06-08T15:10:00,"Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures (report stage amendment)",C-15,Negatived,134,182,0
82,2016-06-08T15:00:00,"Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures (report stage amendment)",C-15,Negatived,144,172,0
81,2016-06-07T15:20:00,Third Report of the Standing Committee on Agriculture and Agri-Food,,Agreed To,314,0,0
80,2016-06-07T15:10:42,Opposition Motion (Special committee on electoral reform),,Agreed To,229,91,0
79,2016-06-07T15:00:50,Opposition Motion (Special committee on electoral reform) (amendment),,Agreed To,230,91,0
78,2016-06-01T17:55:00,"2nd reading of Bill C-210, An Act to amend the National Anthem Act (gender)",C-210,Agreed To,219,79,0
77,2016-06-01T17:45:00,"3rd reading and adoption of Bill C-10, An Act to amend the Air Canada Public Participation Act and to provide for certain other measures",C-10,Agreed To,170,136,0
76,2016-05-31T17:55:47,"3rd reading and adoption of Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying)",C-14,Agreed To,186,137,0
75,2016-05-31T17:45:05,"Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying) (recommittal to a committee)",C-14,Negatived,54,267,0
74,2016-05-30T20:10:17,"Concurrence at report stage of Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying)",C-14,Agreed To,192,129,0
73,2016-05-30T20:00:45,"Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying) (report stage amendment)",C-14,Negatived,57,264,0
72,2016-05-30T19:50:06,"Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying) (report stage amendment)",C-14,Negatived,97,222,0
71,2016-05-30T19:40:34,"Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying) (report stage amendment)",C-14,Negatived,69,253,0
70,2016-05-30T19:30:49,"Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying) (report stage amendment)",C-14,Negatived,53,267,0
69,2016-05-30T19:20:17,"Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying) (report stage amendment)",C-14,Negatived,86,236,0
68,2016-05-30T19:10:37,"Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying) (report stage amendment)",C-14,Negatived,60,260,0
67,2016-05-30T19:00:28,"Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying) (report stage amendment)",C-14,Negatived,96,225,0
66,2016-05-30T18:50:38,"Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying) (report stage amendment)",C-14,Negatived,91,229,0
65,2016-05-30T18:40:08,"Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying) (report stage amendment)",C-14,Negatived,47,271,0
64,2016-05-30T18:30:58,"3rd reading and adoption of Bill C-7, An Act to amend the Public Service Labour Relations Act, the Public Service Labour Relations and Employment Board Act and other Acts and to provide for certain other measures",C-7,Agreed To,177,140,0
63,2016-05-18T17:43:27,"Time allocation for Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying)",C-14,Agreed To,172,137,0
62,2016-05-18T15:10:03,Motion to proceed to Orders of the Day,,Agreed To,173,141,0
61,2016-05-17T15:10:39,Opposition Motion (Freedom of Conscience),,Negatived,96,214,0
60,2016-05-17T15:00:33,Opposition Motion (Trans-Pacific Partnership),,Negatived,90,221,0
59,2016-05-17T11:57:45,"Time allocation for Bill C-10, An Act to amend the Air Canada Public Participation Act and to provide for certain other measures",C-10,Agreed To,171,142,0
58,2016-05-17T16:33:43,"Concurrence at report stage of Bill C-6, An Act to amend the Citizenship Act and to make consequential amendments to another Act",C-6,Agreed To,218,88,0
57,2016-05-16T12:40:30,"Concurrence at report stage of Bill C-10, An Act to amend the Air Canada Public Participation Act and to provide for certain other measures",C-10,Tie,139,139,0
56,2016-05-11T17:55:00,"Concurrence at report stage of Bill C-7, An Act to amend the Public Service Labour Relations Act, the Public Service Labour Relations and Employment Board Act and other Acts and to provide for certain other measures",C-7,Agreed To,177,123,0
55,2016-05-11T17:45:00,"Bill C-7, An Act to amend the Public Service Labour Relations Act, the Public Service Labour Relations and Employment Board Act and other Acts and to provide for certain other measures (report stage amendment)",C-7,Negatived,49,250,0
54,2016-05-11T16:50:00,"Time allocation for Bill C-7, An Act to amend the Public Service Labour Relations Act, the Public Service Labour Relations and Employment Board Act and other Acts and to provide for certain other measures",C-7,Agreed To,164,135,0
53,2016-05-11T15:10:00,Motion to proceed to Orders of the Day,,Agreed To,170,137,0
52,2016-05-10T18:25:00,"2nd reading of Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures",C-15,Agreed To,172,138,0
51,2016-05-10T18:15:00,"2nd reading of Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures (reasoned amendment)",C-15,Negatived,86,224,0
50,2016-05-10T11:13:00,"Time allocation for Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2016 and other measures",C-15,Agreed To,168,132,0
49,2016-05-04T18:25:52,"2nd reading of Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying)",C-14,Agreed To,235,75,0
48,2016-05-04T18:15:55,"2nd reading of Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying) (previous question)",C-14,Agreed To,169,141,0
47,2016-05-04T16:25:29,"Time allocation for Bill C-14, An Act to amend the Criminal Code and to make related amendments to other Acts (medical assistance in dying)",C-14,Agreed To,165,140,0
46,2016-05-04T15:10:40,Motion to proceed to Orders of the Day,,Agreed To,168,135,0
45,2016-05-03T15:01:23,Opposition Motion (Canadian dairy industry),,Negatived,142,171,0
44,2016-04-20T18:50:46,"2nd reading of Bill C-10, An Act to amend the Air Canada Public Participation Act and to provide for certain other measures",C-10,Agreed To,164,131,0
43,2016-04-20T18:40:14,"2nd reading of Bill C-10, An Act to amend the Air Canada Public Participation Act and to provide for certain other measures (reasoned amendment)",C-10,Negatived,49,247,0
42,2016-04-20T18:30:48,"2nd reading of Bill C-10, An Act to amend the Air Canada Public Participation Act and to provide for certain other measures (subamendment)",C-10,Negatived,49,247,0
41,2016-04-20T17:17:18,"Time allocation for Bill C-10, An Act to amend the Air Canada Public Participation Act and to provide for certain other measures",C-10,Agreed To,165,132,0
40,2016-04-20T16:00:00,Motion to proceed to Orders of the Day,,Agreed To,163,129,0
39,2016-04-20T15:00:06,Opposition Motion (Political fundraising activities),,Negatived,130,165,0
38,2016-04-19T15:20:06,Government Business No. 4 (Instruction to Committee to divide Bill C-2),,Negatived,134,174,0
37,2016-04-19T15:10:51,Ways and Means motion No. 6,,Agreed To,183,125,0
36,2016-04-19T15:00:21,Budgetary policy,,Agreed To,174,134,0
35,2016-04-13T15:00:28,Budgetary policy (amendment),,Negatived,89,228,0
34,2016-04-12T19:00:00,Budgetary policy (subamendment),,Negatived,53,272,0
33,2016-03-21T20:25:00,"2nd reading of Bill C-2, An Act to amend the Income Tax Act",C-2,Agreed To,226,90,0
32,2016-03-21T20:15:00,"2nd reading of Bill C-6, An Act to amend the Citizenship Act and to make consequential amendments to another Act",C-6,Agreed To,226,90,0
31,2016-03-21T20:05:00,"3rd reading and adoption of Bill C-9, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-9,Agreed To,174,142,0
30,2016-03-21T19:55:00,"Concurrence at report stage of Bill C-9, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-9,Agreed To,174,142,0
29,2016-03-21T19:45:00,"2nd reading of Bill C-9, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-9,Agreed To,174,142,0
28,2016-03-21T19:35:00,Concurrence in Interim Supply,,Agreed To,174,141,0
27,2016-03-21T19:25:00,"3rd reading and adoption of Bill C-8, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2016",C-8,Agreed To,174,141,0
26,2016-03-21T19:15:00,"Concurrence at report stage of Bill C-8, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2016",C-8,Agreed To,174,142,0
25,2016-03-21T19:05:00,"2nd reading of Bill C-8, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2016",C-8,Agreed To,174,142,0
24,2016-03-21T18:55:00,Concurrence in estimates,,Agreed To,174,142,0
23,2016-03-21T18:45:00,Concurrence in an opposed item,,Agreed To,216,100,0
22,2016-03-21T18:35:00,Opposition Motion (Office of Religious Freedom),,Negatived,90,225,0
21,2016-03-09T15:00:40,Opposition Motion (Economy and aerospace industry),,Negatived,96,218,0
20,2016-03-08T15:20:00,"2nd reading of Bill C-2, An Act to amend the Income Tax Act (reasoned amendment)",C-2,Negatived,95,230,0
19,2016-03-08T15:20:02,Government Business No. 2 (Canada's contribution to the effort to combat ISIL),,Agreed To,178,147,0
18,2016-03-08T15:00:00,Government Business No. 2 (Canada's contribution to the effort to combat ISIL) (amendment),,Negatived,95,230,0
17,2016-03-07T19:05:07,"2nd reading of Bill C-4, An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act, the Public Service Labour Relations Act and the Income Tax Act",C-4,Agreed To,219,90,0
16,2016-03-07T18:55:15,"2nd reading of Bill C-4, An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act, the Public Service Labour Relations Act and the Income Tax Act (reasoned amendment)",C-4,Negatived,91,220,0
15,2016-03-07T18:45:18,Opposition Motion (Employment Insurance),,Negatived,48,262,0
14,2016-02-22T15:00:00,Opposition Motion (Israel),,Agreed To,229,51,0
13,2016-02-16T15:00:29,Opposition Motion (Department of Finance),,Negatived,130,177,0
12,2016-02-03T15:00:13,Opposition Motion (Pay equity),,Agreed To,224,91,0
11,2016-02-01T18:45:01,Opposition Motion (Energy East Pipeline project),,Negatived,92,222,0
10,2016-01-27T18:30:32,Address in Reply to the Speech from the Throne,,Agreed To,178,139,0
9,2016-01-25T18:40:16,Address in Reply to the Speech from the Throne (amendment),,Negatived,87,224,0
8,2016-01-25T18:30:31,Address in Reply to the Speech from the Throne (subamendment),,Negatived,95,216,0
7,2015-12-10T19:30:25,"3rd reading and adoption of Bill C-3, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2016",C-3,Agreed To,227,96,0
6,2015-12-10T19:00:00,"Concurrence at report stage of Bill C-3, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2016",C-3,Agreed To,227,96,0
5,2015-12-10T18:50:50,"2nd reading of Bill C-3, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2016",C-3,Agreed To,227,96,0
4,2015-12-10T18:40:32,Concurrence in estimates,,Agreed To,228,96,0
3,2015-12-10T18:30:02,Opposition Motion (Combat mission against ISIS),,Negatived,104,220,0
2,2015-12-09T15:00:00,Ways and Means motion No. 1,,Agreed To,230,95,0
1,2015-12-08T18:30:34,Address in Reply to the Speech from the Throne (subamendment),,Negatived,52,276,0
