session,party,category,scope,variant,divisions,with_dissent,dissent_rate
43-1,Liberal,supply,uncertain_excluded,all,5,0,0.0
43-1,Liberal,supply,uncertain_excluded,contested,5,0,0.0
43-1,Liberal,supply,unknown_bill_as_government,all,5,0,0.0
43-1,Liberal,supply,unknown_bill_as_government,contested,5,0,0.0
43-1,Liberal,throne_speech,category_only,all,4,0,0.0
43-1,Liberal,throne_speech,category_only,contested,4,0,0.0
43-1,Liberal,throne_speech,documented_free_excluded,all,4,0,0.0
43-1,Liberal,throne_speech,documented_free_excluded,contested,4,0,0.0
43-1,Liberal,throne_speech,uncertain_excluded,all,4,0,0.0
43-1,Liberal,throne_speech,uncertain_excluded,contested,4,0,0.0
43-1,Liberal,throne_speech,unknown_bill_as_government,all,4,0,0.0
43-1,Liberal,throne_speech,unknown_bill_as_government,contested,4,0,0.0
43-1,NDP,committee_report,category_only,all,1,0,0.0
43-1,NDP,committee_report,category_only,contested,1,0,0.0
43-1,NDP,committee_report,documented_free_excluded,all,1,0,0.0
43-1,NDP,committee_report,documented_free_excluded,contested,1,0,0.0
43-1,NDP,committee_report,uncertain_excluded,all,1,0,0.0
43-1,NDP,committee_report,uncertain_excluded,contested,1,0,0.0
43-1,NDP,committee_report,unknown_bill_as_government,all,1,0,0.0
43-1,NDP,committee_report,unknown_bill_as_government,contested,1,0,0.0
43-1,NDP,government_bill,category_only,all,1,0,0.0
43-1,NDP,government_bill,category_only,contested,1,0,0.0
43-1,NDP,government_bill,documented_free_excluded,all,1,0,0.0
43-1,NDP,government_bill,documented_free_excluded,contested,1,0,0.0
43-1,NDP,government_bill,uncertain_excluded,all,1,0,0.0
43-1,NDP,government_bill,uncertain_excluded,contested,1,0,0.0
43-1,NDP,government_bill,unknown_bill_as_government,all,1,0,0.0
43-1,NDP,government_bill,unknown_bill_as_government,contested,1,0,0.0
43-1,NDP,government_motion,category_only,all,3,0,0.0
43-1,NDP,government_motion,category_only,contested,3,0,0.0
43-1,NDP,government_motion,documented_free_excluded,all,3,0,0.0
43-1,NDP,government_motion,documented_free_excluded,contested,3,0,0.0
43-1,NDP,government_motion,uncertain_excluded,all,3,0,0.0
43-1,NDP,government_motion,uncertain_excluded,contested,3,0,0.0
43-1,NDP,government_motion,unknown_bill_as_government,all,3,0,0.0
43-1,NDP,government_motion,unknown_bill_as_government,contested,3,0,0.0
43-1,NDP,opposition_motion,category_only,all,8,0,0.0
43-1,NDP,opposition_motion,category_only,contested,6,0,0.0
43-1,NDP,opposition_motion,documented_free_excluded,all,8,0,0.0
43-1,NDP,opposition_motion,documented_free_excluded,contested,6,0,0.0
43-1,NDP,opposition_motion,uncertain_excluded,all,8,0,0.0
43-1,NDP,opposition_motion,uncertain_excluded,contested,6,0,0.0
43-1,NDP,opposition_motion,unknown_bill_as_government,all,8,0,0.0
43-1,NDP,opposition_motion,unknown_bill_as_government,contested,6,0,0.0
43-1,NDP,procedural,category_only,all,4,0,0.0
43-1,NDP,procedural,category_only,contested,4,0,0.0
43-1,NDP,procedural,documented_free_excluded,all,4,0,0.0
43-1,NDP,procedural,documented_free_excluded,contested,4,0,0.0
43-1,NDP,procedural,uncertain_excluded,all,4,0,0.0
43-1,NDP,procedural,uncertain_excluded,contested,4,0,0.0
43-1,NDP,procedural,unknown_bill_as_government,all,4,0,0.0
43-1,NDP,procedural,unknown_bill_as_government,contested,4,0,0.0
43-1,NDP,supply,category_only,all,5,0,0.0
43-1,NDP,supply,category_only,contested,5,0,0.0
43-1,NDP,supply,documented_free_excluded,all,5,0,0.0
43-1,NDP,supply,documented_free_excluded,contested,5,0,0.0
43-1,NDP,supply,uncertain_excluded,all,5,0,0.0
43-1,NDP,supply,uncertain_excluded,contested,5,0,0.0
43-1,NDP,supply,unknown_bill_as_government,all,5,0,0.0
43-1,NDP,supply,unknown_bill_as_government,contested,5,0,0.0
43-1,NDP,throne_speech,category_only,all,4,0,0.0
43-1,NDP,throne_speech,category_only,contested,4,0,0.0
43-1,NDP,throne_speech,documented_free_excluded,all,4,0,0.0
43-1,NDP,throne_speech,documented_free_excluded,contested,4,0,0.0
43-1,NDP,throne_speech,uncertain_excluded,all,4,0,0.0
43-1,NDP,throne_speech,uncertain_excluded,contested,4,0,0.0
43-1,NDP,throne_speech,unknown_bill_as_government,all,4,0,0.0
43-1,NDP,throne_speech,unknown_bill_as_government,contested,4,0,0.0
43-2,Bloc Québécois,committee_report,category_only,all,5,0,0.0
43-2,Bloc Québécois,committee_report,category_only,contested,2,0,0.0
43-2,Bloc Québécois,committee_report,documented_free_excluded,all,5,0,0.0
43-2,Bloc Québécois,committee_report,documented_free_excluded,contested,2,0,0.0
43-2,Bloc Québécois,committee_report,uncertain_excluded,all,5,0,0.0
43-2,Bloc Québécois,committee_report,uncertain_excluded,contested,2,0,0.0
43-2,Bloc Québécois,committee_report,unknown_bill_as_government,all,5,0,0.0
43-2,Bloc Québécois,committee_report,unknown_bill_as_government,contested,2,0,0.0
43-2,Bloc Québécois,government_bill,category_only,all,44,0,0.0
43-2,Bloc Québécois,government_bill,category_only,contested,36,0,0.0
43-2,Bloc Québécois,government_bill,documented_free_excluded,all,44,0,0.0
43-2,Bloc Québécois,government_bill,documented_free_excluded,contested,36,0,0.0
43-2,Bloc Québécois,government_bill,uncertain_excluded,all,44,0,0.0
43-2,Bloc Québécois,government_bill,uncertain_excluded,contested,36,0,0.0
43-2,Bloc Québécois,government_bill,unknown_bill_as_government,all,44,0,0.0
43-2,Bloc Québécois,government_bill,unknown_bill_as_government,contested,36,0,0.0
43-2,Bloc Québécois,government_motion,category_only,all,8,0,0.0
43-2,Bloc Québécois,government_motion,category_only,contested,8,0,0.0
43-2,Bloc Québécois,government_motion,documented_free_excluded,all,8,0,0.0
43-2,Bloc Québécois,government_motion,documented_free_excluded,contested,8,0,0.0
43-2,Bloc Québécois,government_motion,uncertain_excluded,all,8,0,0.0
43-2,Bloc Québécois,government_motion,uncertain_excluded,contested,8,0,0.0
43-2,Bloc Québécois,government_motion,unknown_bill_as_government,all,8,0,0.0
43-2,Bloc Québécois,government_motion,unknown_bill_as_government,contested,8,0,0.0
43-2,Bloc Québécois,opposition_motion,category_only,all,28,1,3.571429
43-2,Bloc Québécois,opposition_motion,category_only,contested,21,1,4.761905
43-2,Bloc Québécois,opposition_motion,documented_free_excluded,all,28,1,3.571429
43-2,Bloc Québécois,opposition_motion,documented_free_excluded,contested,21,1,4.761905
43-2,Bloc Québécois,opposition_motion,uncertain_excluded,all,28,1,3.571429
43-2,Bloc Québécois,opposition_motion,uncertain_excluded,contested,21,1,4.761905
43-2,Bloc Québécois,opposition_motion,unknown_bill_as_government,all,28,1,3.571429
43-2,Bloc Québécois,opposition_motion,unknown_bill_as_government,contested,21,1,4.761905
43-2,Bloc Québécois,private_members_business,category_only,all,46,0,0.0
43-2,Bloc Québécois,private_members_business,category_only,contested,37,0,0.0
43-2,Bloc Québécois,private_members_business,documented_free_excluded,all,46,0,0.0
43-2,Bloc Québécois,private_members_business,documented_free_excluded,contested,37,0,0.0
43-2,Bloc Québécois,private_members_business,uncertain_excluded,all,46,0,0.0
43-2,Bloc Québécois,private_members_business,uncertain_excluded,contested,37,0,0.0
43-2,Bloc Québécois,private_members_business,unknown_bill_as_government,all,46,0,0.0
43-2,Bloc Québécois,private_members_business,unknown_bill_as_government,contested,37,0,0.0
43-2,Bloc Québécois,procedural,category_only,all,20,2,10.0
43-2,Bloc Québécois,procedural,category_only,contested,20,2,10.0
43-2,Bloc Québécois,procedural,documented_free_excluded,all,20,2,10.0
43-2,Bloc Québécois,procedural,documented_free_excluded,contested,20,2,10.0
43-2,Bloc Québécois,procedural,uncertain_excluded,all,20,2,10.0
43-2,Bloc Québécois,procedural,uncertain_excluded,contested,20,2,10.0
43-2,Bloc Québécois,procedural,unknown_bill_as_government,all,20,2,10.0
43-2,Bloc Québécois,procedural,unknown_bill_as_government,contested,20,2,10.0
43-2,Bloc Québécois,supply,category_only,all,31,0,0.0
43-2,Bloc Québécois,supply,category_only,contested,30,0,0.0
43-2,Bloc Québécois,supply,documented_free_excluded,all,31,0,0.0
43-2,Bloc Québécois,supply,documented_free_excluded,contested,30,0,0.0
43-2,Bloc Québécois,supply,uncertain_excluded,all,31,0,0.0
43-2,Bloc Québécois,supply,uncertain_excluded,contested,30,0,0.0
43-2,Bloc Québécois,supply,unknown_bill_as_government,all,31,0,0.0
43-2,Bloc Québécois,supply,unknown_bill_as_government,contested,30,0,0.0
43-2,Bloc Québécois,throne_speech,category_only,all,3,1,33.333333
43-2,Bloc Québécois,throne_speech,category_only,contested,3,1,33.333333
43-2,Bloc Québécois,throne_speech,documented_free_excluded,all,3,1,33.333333
