session,division,party,date,governing,category,stage,bill,bill_type_source,whip_status,member_scope,source_id,majority_defined,dissenters,binary_members,contested,subject
38-1,25,Bloc Québécois,2004-12-09T22:00:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,54,True,Opposition Motion (Sockeye salmon stocks)
38-1,25,Green Party,2004-12-09T22:00:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,False,,0,True,Opposition Motion (Sockeye salmon stocks)
38-1,26,Conservative,2004-12-09T22:00:44,False,supply,,,unknown,category_proxy_other,unknown,,True,0,92,True,Motion to restore a vote in estimates
38-1,26,Liberal,2004-12-09T22:00:44,True,supply,,,unknown,category_proxy_other,unknown,,True,5,125,True,Motion to restore a vote in estimates
38-1,26,NDP,2004-12-09T22:00:44,False,supply,,,unknown,category_proxy_other,unknown,,True,0,19,True,Motion to restore a vote in estimates
38-1,26,Bloc Québécois,2004-12-09T22:00:44,False,supply,,,unknown,category_proxy_other,unknown,,True,0,54,True,Motion to restore a vote in estimates
38-1,26,Green Party,2004-12-09T22:00:44,False,supply,,,unknown,category_proxy_other,unknown,,False,,0,True,Motion to restore a vote in estimates
38-1,27,Conservative,2004-12-09T22:00:50,False,supply,,,unknown,category_proxy_other,unknown,,True,0,93,True,Motion to restore a vote in estimates
38-1,27,Liberal,2004-12-09T22:00:50,True,supply,,,unknown,category_proxy_other,unknown,,True,0,124,True,Motion to restore a vote in estimates
38-1,27,NDP,2004-12-09T22:00:50,False,supply,,,unknown,category_proxy_other,unknown,,True,0,19,True,Motion to restore a vote in estimates
38-1,27,Bloc Québécois,2004-12-09T22:00:50,False,supply,,,unknown,category_proxy_other,unknown,,True,0,54,True,Motion to restore a vote in estimates
38-1,27,Green Party,2004-12-09T22:00:50,False,supply,,,unknown,category_proxy_other,unknown,,False,,0,True,Motion to restore a vote in estimates
38-1,28,Conservative,2004-12-09T22:15:35,False,supply,,,unknown,category_proxy_other,unknown,,True,0,93,True,Concurrence in an opposed item
38-1,28,Liberal,2004-12-09T22:15:35,True,supply,,,unknown,category_proxy_other,unknown,,True,0,126,True,Concurrence in an opposed item
38-1,28,NDP,2004-12-09T22:15:35,False,supply,,,unknown,category_proxy_other,unknown,,True,8,19,True,Concurrence in an opposed item
38-1,28,Bloc Québécois,2004-12-09T22:15:35,False,supply,,,unknown,category_proxy_other,unknown,,True,0,54,True,Concurrence in an opposed item
38-1,28,Green Party,2004-12-09T22:15:35,False,supply,,,unknown,category_proxy_other,unknown,,False,,0,True,Concurrence in an opposed item
38-1,29,Conservative,2004-12-09T22:16:18,False,supply,,,unknown,category_proxy_other,unknown,,True,0,91,True,Concurrence in an opposed item
38-1,29,Liberal,2004-12-09T22:16:18,True,supply,,,unknown,category_proxy_other,unknown,,True,0,126,True,Concurrence in an opposed item
38-1,29,NDP,2004-12-09T22:16:18,False,supply,,,unknown,category_proxy_other,unknown,,True,7,19,True,Concurrence in an opposed item
38-1,29,Bloc Québécois,2004-12-09T22:16:18,False,supply,,,unknown,category_proxy_other,unknown,,True,0,54,True,Concurrence in an opposed item
38-1,29,Green Party,2004-12-09T22:16:18,False,supply,,,unknown,category_proxy_other,unknown,,False,,0,True,Concurrence in an opposed item
38-1,30,Conservative,2004-12-09T22:30:27,False,government_bill,second_reading,C-30,legisinfo,category_proxy_other,unknown,,True,1,91,True,"2nd reading of Bill C-30, An Act to amend the Parliament of Canada Act and the Salaries Act and to make consequential amendments to other Acts"
38-1,30,Liberal,2004-12-09T22:30:27,True,government_bill,second_reading,C-30,legisinfo,unresolved,unknown,mp-pay-unresolved,True,12,127,True,"2nd reading of Bill C-30, An Act to amend the Parliament of Canada Act and the Salaries Act and to make consequential amendments to other Acts"
38-1,30,NDP,2004-12-09T22:30:27,False,government_bill,second_reading,C-30,legisinfo,category_proxy_other,unknown,,True,0,19,True,"2nd reading of Bill C-30, An Act to amend the Parliament of Canada Act and the Salaries Act and to make consequential amendments to other Acts"
38-1,30,Bloc Québécois,2004-12-09T22:30:27,False,government_bill,second_reading,C-30,legisinfo,category_proxy_other,unknown,,True,0,54,True,"2nd reading of Bill C-30, An Act to amend the Parliament of Canada Act and the Salaries Act and to make consequential amendments to other Acts"
38-1,30,Green Party,2004-12-09T22:30:27,False,government_bill,second_reading,C-30,legisinfo,category_proxy_other,unknown,,False,,0,True,"2nd reading of Bill C-30, An Act to amend the Parliament of Canada Act and the Salaries Act and to make consequential amendments to other Acts"
38-1,31,Conservative,2005-02-02T17:45:54,False,government_bill,second_reading,C-24,legisinfo,category_proxy_other,unknown,,True,0,82,True,"2nd reading of Bill C-24, An Act to amend the Federal-Provincial Fiscal Arrangements Act and to make consequential amendments to other Acts (fiscal equalization payments to the provinces and funding to the territories)"
38-1,31,Liberal,2005-02-02T17:45:54,True,government_bill,second_reading,C-24,legisinfo,category_proxy_other,unknown,,True,0,120,True,"2nd reading of Bill C-24, An Act to amend the Federal-Provincial Fiscal Arrangements Act and to make consequential amendments to other Acts (fiscal equalization payments to the provinces and funding to the territories)"
38-1,31,NDP,2005-02-02T17:45:54,False,government_bill,second_reading,C-24,legisinfo,category_proxy_other,unknown,,True,0,18,True,"2nd reading of Bill C-24, An Act to amend the Federal-Provincial Fiscal Arrangements Act and to make consequential amendments to other Acts (fiscal equalization payments to the provinces and funding to the territories)"
38-1,31,Bloc Québécois,2005-02-02T17:45:54,False,government_bill,second_reading,C-24,legisinfo,category_proxy_other,unknown,,True,0,47,True,"2nd reading of Bill C-24, An Act to amend the Federal-Provincial Fiscal Arrangements Act and to make consequential amendments to other Acts (fiscal equalization payments to the provinces and funding to the territories)"
38-1,31,Green Party,2005-02-02T17:45:54,False,government_bill,second_reading,C-24,legisinfo,category_proxy_other,unknown,,False,,0,True,"2nd reading of Bill C-24, An Act to amend the Federal-Provincial Fiscal Arrangements Act and to make consequential amendments to other Acts (fiscal equalization payments to the provinces and funding to the territories)"
38-1,32,Conservative,2005-02-08T17:40:47,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,89,True,Opposition Motion (Assistance to the clothing and textile industries)
38-1,32,Liberal,2005-02-08T17:40:47,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,2,110,True,Opposition Motion (Assistance to the clothing and textile industries)
38-1,32,NDP,2005-02-08T17:40:47,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,17,True,Opposition Motion (Assistance to the clothing and textile industries)
38-1,32,Bloc Québécois,2005-02-08T17:40:47,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,49,True,Opposition Motion (Assistance to the clothing and textile industries)
38-1,32,Green Party,2005-02-08T17:40:47,False,opposition_motion,,,unknown,category_proxy_other,unknown,,False,,0,True,Opposition Motion (Assistance to the clothing and textile industries)
38-1,33,Conservative,2005-02-08T16:30:21,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,91,True,Opposition Motion (Financial relief for farmers)
38-1,33,Liberal,2005-02-08T16:30:21,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,1,115,True,Opposition Motion (Financial relief for farmers)
38-1,33,NDP,2005-02-08T16:30:21,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,17,True,Opposition Motion (Financial relief for farmers)
38-1,33,Bloc Québécois,2005-02-08T16:30:21,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,49,True,Opposition Motion (Financial relief for farmers)
38-1,33,Green Party,2005-02-08T16:30:21,False,opposition_motion,,,unknown,category_proxy_other,unknown,,False,,0,True,Opposition Motion (Financial relief for farmers)
38-1,34,Conservative,2005-02-09T17:45:44,False,private_members_business,second_reading,C-206,legisinfo,category_proxy_private,unknown,,True,23,79,True,"2nd reading of Bill C-206, An Act to amend the Food and Drugs Act (warning labels regarding the consumption of alcohol)"
38-1,34,Liberal,2005-02-09T17:45:44,True,private_members_business,second_reading,C-206,legisinfo,category_proxy_private,unknown,,True,3,111,True,"2nd reading of Bill C-206, An Act to amend the Food and Drugs Act (warning labels regarding the consumption of alcohol)"
38-1,34,NDP,2005-02-09T17:45:44,False,private_members_business,second_reading,C-206,legisinfo,category_proxy_private,unknown,,True,0,16,True,"2nd reading of Bill C-206, An Act to amend the Food and Drugs Act (warning labels regarding the consumption of alcohol)"
38-1,34,Bloc Québécois,2005-02-09T17:45:44,False,private_members_business,second_reading,C-206,legisinfo,category_proxy_private,unknown,,True,0,45,True,"2nd reading of Bill C-206, An Act to amend the Food and Drugs Act (warning labels regarding the consumption of alcohol)"
38-1,34,Green Party,2005-02-09T17:45:44,False,private_members_business,second_reading,C-206,legisinfo,category_proxy_private,unknown,,False,,0,True,"2nd reading of Bill C-206, An Act to amend the Food and Drugs Act (warning labels regarding the consumption of alcohol)"
38-1,35,Conservative,2005-02-15T17:30:06,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,91,True,Opposition Motion (Childcare funding)
38-1,35,Liberal,2005-02-15T17:30:06,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,5,124,True,Opposition Motion (Childcare funding)
38-1,35,NDP,2005-02-15T17:30:06,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,16,True,Opposition Motion (Childcare funding)
38-1,35,Bloc Québécois,2005-02-15T17:30:06,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,50,True,Opposition Motion (Childcare funding)
38-1,35,Green Party,2005-02-15T17:30:06,False,opposition_motion,,,unknown,category_proxy_other,unknown,,False,,0,True,Opposition Motion (Childcare funding)
38-1,36,Conservative,2005-02-15T17:45:25,False,government_bill,second_reading,C-31,legisinfo,category_proxy_other,unknown,,True,0,91,True,"2nd reading of Bill C-31, An Act to establish the Department of International Trade and to make related amendments to certain Acts"
38-1,36,Liberal,2005-02-15T17:45:25,True,government_bill,second_reading,C-31,legisinfo,category_proxy_other,unknown,,True,0,125,True,"2nd reading of Bill C-31, An Act to establish the Department of International Trade and to make related amendments to certain Acts"
38-1,36,NDP,2005-02-15T17:45:25,False,government_bill,second_reading,C-31,legisinfo,category_proxy_other,unknown,,True,0,16,True,"2nd reading of Bill C-31, An Act to establish the Department of International Trade and to make related amendments to certain Acts"
38-1,36,Bloc Québécois,2005-02-15T17:45:25,False,government_bill,second_reading,C-31,legisinfo,category_proxy_other,unknown,,True,0,50,True,"2nd reading of Bill C-31, An Act to establish the Department of International Trade and to make related amendments to certain Acts"
38-1,36,Green Party,2005-02-15T17:45:25,False,government_bill,second_reading,C-31,legisinfo,category_proxy_other,unknown,,False,,0,True,"2nd reading of Bill C-31, An Act to establish the Department of International Trade and to make related amendments to certain Acts"
38-1,37,Conservative,2005-02-15T17:55:50,False,government_bill,third_reading,C-24,legisinfo,category_proxy_other,unknown,,True,0,88,True,"3rd reading and adoption of Bill C-24, An Act to amend the Federal-Provincial Fiscal Arrangements Act and to make consequential amendments to other Acts (fiscal equalization payments to the provinces and funding to the territories)"
38-1,37,Liberal,2005-02-15T17:55:50,True,government_bill,third_reading,C-24,legisinfo,category_proxy_other,unknown,,True,0,125,True,"3rd reading and adoption of Bill C-24, An Act to amend the Federal-Provincial Fiscal Arrangements Act and to make consequential amendments to other Acts (fiscal equalization payments to the provinces and funding to the territories)"
38-1,37,NDP,2005-02-15T17:55:50,False,government_bill,third_reading,C-24,legisinfo,category_proxy_other,unknown,,True,0,16,True,"3rd reading and adoption of Bill C-24, An Act to amend the Federal-Provincial Fiscal Arrangements Act and to make consequential amendments to other Acts (fiscal equalization payments to the provinces and funding to the territories)"
38-1,37,Bloc Québécois,2005-02-15T17:55:50,False,government_bill,third_reading,C-24,legisinfo,category_proxy_other,unknown,,True,0,50,True,"3rd reading and adoption of Bill C-24, An Act to amend the Federal-Provincial Fiscal Arrangements Act and to make consequential amendments to other Acts (fiscal equalization payments to the provinces and funding to the territories)"
38-1,37,Green Party,2005-02-15T17:55:50,False,government_bill,third_reading,C-24,legisinfo,category_proxy_other,unknown,,False,,0,True,"3rd reading and adoption of Bill C-24, An Act to amend the Federal-Provincial Fiscal Arrangements Act and to make consequential amendments to other Acts (fiscal equalization payments to the provinces and funding to the territories)"
