vote_number,date,subject,bill_number,result,yeas,nays,paired
131,2022-06-07T22:50:00,"Concurrence at report stage of Bill C-24, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-24,Agreed To,200,111,12
130,2022-06-07T22:45:00,"2nd reading of Bill C-24, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-24,Agreed To,200,111,12
129,2022-06-07T22:40:00,Concurrence in estimates,,Agreed To,200,111,12
128,2022-06-07T22:35:00,Concurrence in an opposed item,,Agreed To,200,111,12
127,2022-06-07T22:30:00,Opposition Motion (Measures for immediate financial relief),,Negatived,111,198,12
126,2022-06-07T16:05:00,"Concurrence at report stage of Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures",C-19,Agreed To,203,116,8
125,2022-06-07T15:55:00,"Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures (report stage amendment)",C-19,Negatived,113,206,8
124,2022-06-07T15:35:00,"Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures (report stage amendment)",C-19,Agreed To,319,0,8
123,2022-06-07T15:25:00,"Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures (report stage amendment)",C-19,Negatived,143,176,8
122,2022-06-07T15:15:00,"Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures (report stage amendment)",C-19,Negatived,113,206,8
121,2022-06-06T12:35:48,"Time allocation for Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures",C-19,Agreed To,174,146,2
120,2022-06-03T13:10:00,Motion to adjourn the debate,,Negatived,133,170,0
119,2022-06-02T15:15:00,Fourth report of the Standing Committee on Public Safety and National Security,,Agreed To,323,0,0
118,2022-06-01T17:00:00,Motion to proceed to orders of the day,,Agreed To,173,147,0
117,2022-06-01T15:55:00,"2nd reading of Bill C-235, An Act respecting the building of a green economy in the Prairies",C-235,Agreed To,206,117,0
116,2022-06-01T15:45:00,Opposition Motion (Canada Research Chairs Program),,Negatived,148,178,0
115,2022-06-01T15:35:00,"3rd reading and adoption of Bill C-233, An Act to amend the Criminal Code and the Judges Act (violence against an intimate partner)",C-233,Agreed To,326,0,0
114,2022-06-01T15:25:00,"2nd reading of Bill C-216, An Act to amend the Controlled Drugs and Substances Act and to enact the Expungement of Certain Drug-related Convictions Act and the National Strategy on Substance Use Act",C-216,Negatived,71,248,0
113,2022-06-01T15:15:00,"2nd reading of Bill S-211, An Act to enact the Fighting Against Forced Labour and Child Labour in Supply Chains Act and to amend the Customs Tariff",S-211,Agreed To,327,0,0
112,2022-05-31T16:15:00,"2nd reading of Bill C-18, An Act respecting online communications platforms that make news content available to persons in Canada",C-18,Agreed To,207,116,0
111,2022-05-31T16:00:00,"Bill C-18, An Act respecting online communications platforms that make news content available to persons in Canada (amendment)",C-18,Negatived,117,206,0
110,2022-05-31T15:30:00,"Third report of the Standing Committee on Access to Information, Privacy and Ethics",,Agreed To,169,153,0
109,2022-05-31T15:15:00,"Third report of the Standing Committee on Access to Information, Privacy and Ethics (amendment)",,Negatived,114,205,0
108,2022-05-30T15:30:00,"2nd reading of Bill C-13, An Act to amend the Official Languages Act, to enact the Use of French in Federally Regulated Private Businesses Act and to make related amendments to other Acts",C-13,Agreed To,289,29,0
107,2022-05-30T15:20:00,"2nd reading of Bill C-13, An Act to amend the Official Languages Act, to enact the Use of French in Federally Regulated Private Businesses Act and to make related amendments to other Acts (amendment)",C-13,Negatived,29,289,0
106,2022-05-30T15:10:00,"2nd reading of Bill C-13, An Act to amend the Official Languages Act, to enact the Use of French in Federally Regulated Private Businesses Act and to make related amendments to other Acts (subamendment)",C-13,Negatived,29,288,0
105,2022-05-30T15:00:00,Opposition Motion (Rules and service levels for travel),,Negatived,112,201,0
104,2022-05-30T12:30:00,"Time allocation for Bill C-18, An Act respecting online communications platforms that make news content available to persons in Canada",,Agreed To,172,137,0
103,2022-05-20T12:40:00,Motion to proceed to orders of the day,,Agreed To,169,128,0
102,2022-05-20T11:00:56,"Time allocation for Bill C-13, An Act to amend the Official Languages Act, to enact the Use of French in Federally Regulated Private Businesses Act and to make related amendments to other Acts",C-13,Agreed To,168,131,0
101,2022-05-18T17:00:13,Motion to proceed to Orders of the Day,,Agreed To,171,143,6
100,2022-05-18T16:15:00,"2nd reading of Bill C-232, An Act respecting Arab Heritage Month",C-232,Agreed To,319,0,6
99,2022-05-18T16:00:00,Opposition Motion (Subsidies for the oil and gas sector),,Negatived,58,261,6
98,2022-05-18T15:45:00,"2nd reading of Bill S-223, An Act to amend the Criminal Code and the Immigration and Refugee Protection Act (trafficking in human organs)",S-223,Agreed To,318,0,6
97,2022-05-18T15:30:00,"2nd reading of Bill S-206, An Act to amend the Criminal Code (disclosure of information by jurors)",S-206,Agreed To,318,0,6
96,2022-05-18T15:15:00,"2nd reading of Bill C-234, An Act to amend the Greenhouse Gas Pollution Pricing Act",C-234,Agreed To,170,143,6
95,2022-05-17T19:40:00,"Time allocation for Bill C-14, An Act to amend the Constitution Act, 1867 (electoral representation)",C-14,Agreed To,178,144,0
94,2022-05-16T21:10:47,Motion to hear another Member,,Negatived,72,73,0
93,2022-05-16T19:25:23,Motion to hear another Member,,Agreed To,89,81,0
92,2022-05-16T18:43:23,Motion to adjourn the House,,Negatived,110,202,0
91,2022-05-16T17:30:00,Motion to adjourn the debate,,Agreed To,175,137,0
90,2022-05-16T15:10:00,Opposition Motion (Special committee on the Canada-People's Republic of China relationship),,Agreed To,168,155,0
89,2022-05-12T15:55:00,"2nd reading of Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts",C-11,Agreed To,208,111,2
88,2022-05-12T15:25:00,"2nd reading of Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts (amendment)",C-11,Negatived,111,209,2
87,2022-05-12T15:10:00,"2nd reading of Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts (subamendment)",C-11,Negatived,109,209,2
86,2022-05-11T17:25:00,"Time allocation for Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts",C-11,Agreed To,174,145,0
85,2022-05-11T15:45:00,Private Members' Business M-44 (Permanent residency for temporary foreign workers (main motion as amended)),,Agreed To,324,0,0
84,2022-05-11T15:30:00,Private Members' Business M-44 (Permanent residency for temporary foreign workers) (amendment),,Agreed To,323,1,0
83,2022-05-11T15:15:00,Opposition Motion (Change to Standing Order 30 regarding the prayer),,Negatived,56,266,0
82,2022-05-10T15:35:00,"2nd reading of Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures",C-19,Agreed To,207,117,0
81,2022-05-10T15:25:00,"2nd reading of Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures (reasoned amendment)",C-19,Negatived,115,211,0
80,2022-05-10T15:15:00,"2nd reading of Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures (subamendment)",C-19,Negatived,115,211,0
79,2022-05-09T13:00:00,"Time allocation for Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures",C-19,Agreed To,178,149,0
78,2022-05-05T11:30:00,Motion to proceed to orders of the day,,Agreed To,178,148,0
77,2022-05-04T17:30:00,Motion to proceed to Orders of the Day,,Agreed To,175,146,0
76,2022-05-04T16:00:30,"2nd reading of Bill C-242, An Act to amend the Immigration and Refugee Protection Act (temporary resident visas for parents and grandparents)",C-242,Agreed To,330,1,0
75,2022-05-04T15:45:24,"3rd reading and adoption of Bill C-8, An Act to implement certain provisions of the economic and fiscal update tabled in Parliament on December 14, 2021 and other measures",C-8,Agreed To,180,149,0
74,2022-05-04T15:30:05,"Bill C-8, An Act to implement certain provisions of the economic and fiscal update tabled in Parliament on December 14, 2021 and other measures (recommittal to a committee)",C-8,Negatived,117,214,0
73,2022-05-04T15:15:00,"3rd reading and adoption of Bill C-8, An Act to implement certain provisions of the economic and fiscal update tabled in Parliament on December 14, 2021 and other measures (subamendment)",C-8,Negatived,116,214,0
72,2022-05-03T11:15:00,Motion to proceed to Orders of the Day,,Agreed To,181,145,0
71,2022-05-02T21:30:00,Government Business No. 11 (Extension of sitting hours and conduct of extended proceedings (Part III)),,Agreed To,329,0,0
70,2022-05-02T21:15:00,Government Business No. 11 (Extension of sitting hours and conduct of extended proceedings (Part II)),,Agreed To,330,0,0
69,2022-05-02T21:00:00,Government Business No. 11 (Extension of sitting hours and conduct of extended proceedings (Part I)),,Agreed To,182,149,0
68,2022-05-02T20:45:00,Government Business No. 11 (Extension of sitting hours and conduct of extended proceedings) (amendment),,Negatived,148,181,0
67,2022-05-02T20:30:02,Government Business No. 11 (Extension of sitting hours and conduct of extended proceedings) (subamendment),,Negatived,152,177,0
66,2022-05-02T16:30:38,Motion to proceed to Orders of the Day,,Agreed To,176,145,0
65,2022-05-02T15:30:00,"Concurrence at report stage of Bill C-8, An Act to implement certain provisions of the economic and fiscal update tabled in Parliament on December 14, 2021 and other measures",C-8,Agreed To,183,148,0
64,2022-05-02T15:15:00,"Bill C-8, An Act to implement certain provisions of the economic and fiscal update tabled in Parliament on December 14, 2021 and other measures (report stage amendment)",C-8,Negatived,118,210,0
63,2022-05-02T12:30:00,Motion for closure,,Agreed To,182,151,0
62,2022-04-28T17:00:01,"Time allocation for Bill C-8, An Act to implement certain provisions of the economic and fiscal update tabled in Parliament on December 14, 2021 and other measures",C-8,Agreed To,176,146,0
61,2022-04-28T15:15:04,Ways and means motion No. 8,,Agreed To,181,144,0
60,2022-04-28T10:30:00,Motion to proceed to Orders of the Day,,Agreed To,177,143,0
59,2022-04-27T17:45:00,Budgetary policy,,Agreed To,177,150,0
58,2022-04-27T15:15:18,Motion to proceed to Orders of the Day,,Agreed To,180,148,0
57,2022-04-26T17:45:00,Budgetary policy (amendment),,Negatived,148,178,0
56,2022-04-25T18:45:00,Budgetary policy (subamendment),,Negatived,148,178,0
55,2022-04-06T15:10:00,Opposition Motion (Spending on national defence),,Agreed To,303,27,0
54,2022-04-04T15:10:00,Opposition Motion (Federal budget),,Negatived,117,211,0
53,2022-03-31T15:15:00,"2nd reading of Bill C-5, An Act to amend the Criminal Code and the Controlled Drugs and Substances Act",C-5,Agreed To,212,118,0
52,2022-03-30T17:05:00,"Time allocation for Bill C-5, An Act to amend the Criminal Code and the Controlled Drugs and Substances Act",C-5,Agreed To,183,150,0
51,2022-03-30T15:15:00,Motion to proceed to Orders of the Day,,Agreed To,183,148,0
50,2022-03-29T15:15:00,Third report of the Standing Committee on Citizenship and Immigration,,Agreed To,175,154,0
49,2022-03-24T18:27:00,"3rd reading and adoption of Bill C-16, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-16,Agreed To,214,116,0
48,2022-03-24T18:23:00,"Concurrence at report stage of Bill C-16, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-16,Agreed To,214,116,0
47,2022-03-24T18:13:00,"2nd reading of Bill C-16, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-16,Agreed To,213,116,0
46,2022-03-24T18:03:00,Concurrence in estimates,,Agreed To,213,116,0
45,2022-03-24T17:57:00,"3rd reading and adoption of Bill C-15, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2022",C-15,Agreed To,212,116,0
44,2022-03-24T17:53:00,"Concurrence at report stage of Bill C-15, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2022",C-15,Agreed To,212,116,0
43,2022-03-24T17:43:00,"2nd reading of Bill C-15, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2022",C-15,Agreed To,212,116,0
42,2022-03-24T17:31:00,Concurrence in estimates,,Agreed To,212,116,0
41,2022-03-24T17:15:00,Opposition Motion (Federal vaccine mandates),,Negatived,117,212,0
40,2022-03-23T15:15:59,Opposition Motion (Tax reduction on gasoline and diesel),,Negatived,115,209,0
39,2022-03-22T15:15:00,Opposition Motion (Measures to help Canadians with the cost of living),,Negatived,60,114,0
38,2022-03-21T15:15:00,Opposition Motion (Invasion of Ukraine and natural gas pipelines),,Negatived,115,212,0
37,2022-03-02T20:45:48,Government Business No. 9 (Parliamentary review committee pursuant to the Emergencies Act),,Agreed To,214,115,0
36,2022-03-02T20:30:09,Government Business No. 9 (Parliamentary review committee pursuant to the Emergencies Act) (amendment),,Negatived,146,181,0
35,2022-03-02T17:00:20,Motion for closure,,Agreed To,181,151,0
34,2022-03-02T16:20:00,Motion to proceed to orders of the day,,Agreed To,182,150,0
33,2022-03-02T15:15:00,Opposition Motion (Representation of Quebec in the House of Commons),,Agreed To,261,66,0
32,2022-02-21T20:00:55,Motion for confirmation of the declaration of emergency,,Agreed To,185,151,0
31,2022-02-16T15:15:00,"2nd reading of Bill C-12, An Act to amend the Old Age Security Act (Guaranteed Income Supplement)",C-12,Agreed To,335,0,0
30,2022-02-15T20:45:43,"Government Business No. 7 (Proceedings on Bill C-12, An Act to amend the Old Age Security Act (Guaranteed Income Supplement))",,Agreed To,214,118,0
29,2022-02-15T20:30:28,"Government Business No. 7 (Proceedings on Bill C-12, An Act to amend the Old Age Security Act (Guaranteed Income Supplement)) (amendment)",,Negatived,150,182,0
28,2022-02-15T15:00:42,"2nd reading of Bill C-10, An Act respecting certain measures related to COVID-19",C-10,Agreed To,333,0,0
27,2022-02-15T10:40:00,Motion for closure,,Agreed To,182,149,0
26,2022-02-14T20:46:48,"Government Business No. 8 (Proceedings on Bill C-10, An Act respecting certain measures related to COVID-19)",,Agreed To,208,119,0
25,2022-02-14T20:30:26,"Government Business No. 8 (Proceedings on Bill C-10, An Act respecting certain measures related to COVID-19) (amendment)",,Negatived,150,179,0
24,2022-02-14T15:00:12,Opposition Motion (Federal COVID-19 mandates and restrictions),,Negatived,151,185,0
23,2022-02-14T11:30:00,Motion for closure,,Agreed To,183,152,0
22,2022-02-10T15:15:09,"2nd reading of Bill C-8, An Act to implement certain provisions of the economic and fiscal update tabled in Parliament on December 14, 2021 and other measures",C-8,Agreed To,215,117,0
21,2022-02-09T15:00:53,Opposition Motion (Amendment to the Constitution of Canada (Saskatchewan Act)),,Agreed To,334,0,0
20,2022-02-08T15:00:00,"First report of the Standing Committee on Access to Information, Privacy and Ethics",,Agreed To,173,156,0
19,2022-02-01T18:45:06,Address in Reply to the Speech from the Throne,,Agreed To,211,121,0
18,2021-12-16T15:15:00,"3rd reading and adoption of Bill C-2, An Act to provide further support in response to COVID-19",C-2,Agreed To,191,142,0
17,2021-12-15T15:15:00,Ways and means motion No. 1,,Agreed To,216,118,0
16,2021-12-13T19:00:00,Address in Reply to the Speech from the Throne (amendment),,Negatived,117,215,0
15,2021-12-09T20:15:00,"3rd reading and adoption of Bill C-6, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2022",C-6,Agreed To,212,117,0
14,2021-12-09T20:00:00,"Concurrence at report stage of Bill C-6, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2022",C-6,Agreed To,212,117,0
13,2021-12-09T19:30:00,"2nd reading of Bill C-6, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2022",C-6,Agreed To,212,117,0
12,2021-12-09T19:15:00,Concurrence in estimates,,Agreed To,212,117,0
11,2021-12-09T19:00:00,Opposition Motion (Housing supply),,Negatived,149,180,0
10,2021-12-09T15:15:00,"2nd reading of Bill C-3, An Act to amend the Criminal Code and the Canada Labour Code",C-3,Agreed To,332,0,0
9,2021-12-08T17:18:16,"Time allocation for Bill C-3, An Act to amend the Criminal Code and the Canada Labour Code",C-3,Agreed To,180,145,0
8,2021-12-08T16:45:00,Motion to proceed to Orders of the Day,,Agreed To,181,148,0
7,2021-12-08T15:30:00,Opposition Motion (Special committee on Afghanistan),,Agreed To,179,156,0
6,2021-12-08T15:10:00,Opposition Motion (Special committee on Afghanistan) (amendment),,Agreed To,333,0,0
5,2021-12-02T15:15:00,"2nd reading of Bill C-2, An Act to provide further support in response to COVID-19",C-2,Agreed To,183,129,0
4,2021-12-01T18:45:00,Address in Reply to the Speech from the Throne (subamendment),,Negatived,34,289,0
3,2021-11-25T20:30:27,Government Business No. 1 (Order respecting the business of the House and its committees),,Agreed To,180,140,0
2,2021-11-25T20:15:24,Government Business No. 1 (Order respecting the business of the House and its committees) (amendment),,Agreed To,320,0,0
1,2021-11-25T11:15:00,Motion for closure,,Agreed To,181,143,0
